sample_id,n_frac,fracture_positions_m,fracture_Cf_m2,fracture_kleak_m2p5_s,fracture_Kp_s2_m5,fracture_alpha_ss,fracture_Q_ss_m3_s,fracture_types,pump_closure_tc_s,ramp_type,wavespeed_m_s,H_ext_m,initial_velocity_m_s,H0_realized_m,perf_num_holes,perf_diameter_m,perf_cd,has_fault,fault_cluster_idx,steady_mass_residual,pre_shut_drift_m
414,5,4744.9814|4786.259|4818.2524|4829.1978|4870.739,0.013525203|0.028593684|0.004682667|0.0043655382|0.004093286,9.563817e-05|0.00019164375|4.158976e-05|5.2572992e-05|4.31325e-05,17413.414|7519.081|30652.744|28321.701|31974.328,0.22527482|0.4513469|0.097959176|0.12382692|0.101592176,0.0048904717|0.009798251|0.0021265873|0.0026881478|0.002205456,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.003941102419048548,linear,1403.9688720703125,196.98716735839844,1.4163005352020264,2902.382080078125,16,0.011211744109830366,0.7246893809332212,0,-1,4.3470140817037164e-14,2.9103830456733704e-11
415,6,4791.773|4840.049|4857.194|4905.2075|4917.775|4950.0,0.023397231|0.0053911973|0.007345791|0.025843833|0.0005127679|0.007556508,0.000154549|3.729231e-05|6.617705e-05|0.0001232024|2.3494797e-06|5.0104467e-05,565720.06|1634490.5|1502808.6|456620.3|56769840.0|1466490.6,0.3554971|0.08625366|0.15273009|0.2842808|0.005439156|0.11579919,0.006525755|0.0015833329|0.0028036213|0.005218459|9.984498e-05|0.0021256916,Type I: 优势发育主进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇|Type III: 受抑/欠发育弱进液簇,0.02835294045507908,cosine,1408.9151611328125,63.13902282714844,1.1976007223129272,1935.5462646484375,4,0.008292794604274312,0.7185593539044302,0,-1,3.4020290585828027e-15,4.547473508864641e-13
416,1,4661.3975,0.011092748,0.0007659164,290879.25,1.0,0.021726893,Type V: 沟通天然断层/强微裂缝簇,0.07149352878332138,cosine,1430.5648193359375,84.1449966430664,1.4174734354019165,1114.88720703125,4,0.011638900116504652,0.6937460697773719,1,0,6.451251615162065e-14,5.6843418860808015e-12
417,1,4846.99,0.012,0.0005,26283.188,1.0,0.022319576,Type V: 沟通天然断层/强微裂缝簇,0.06581605970859528,cosine,1407.7896728515625,193.07635498046875,1.4561402797698975,2296.129150390625,16,0.010549916917568163,0.7028489791569468,1,0,7.772206611481904e-15,1.2323653209023178e-10
418,5,4601.799|4613.241|4654.585|4692.8403|4732.92,0.009496838|0.005|0.004994546|0.013551589|0.013240677,9.860649e-05|0.0005|3.6586498e-05|0.00010538177|0.00013239717,787938.44|1450954.8|1239029.2|490459.25|596992.6,0.12281889|0.53547|0.045698635|0.13137345|0.164639,0.001828545|0.007972154|0.00068036775|0.0019559064|0.0024511686,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇,0.016662243753671646,cosine,1484.58837890625,198.04507446289062,0.9713098406791687,586.1521606445312,4,0.009345641500588378,0.6345339225358021,1,1,7.270668577830444e-14,1.5688783605583012e-11
419,2,4775.1846|4801.4087,0.01469272|0.0009692327,0.00019112292|8.28577e-06,57183.78|97924980.0,0.9585401|0.04145992,0.014468503|0.000625809,Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇,0.03490794450044632,cosine,1466.2332763671875,127.44831085205078,0.9847605228424072,5914.65283203125,8,0.010618574730065371,0.70566591007874,0,-1,2.137616899623978e-14,5.156834959052503e-10
420,6,4631.0728|4641.785|4669.2754|4716.62|4732.153|4746.8403,0.0049668304|0.016846228|0.012854541|0.008574046|0.003067487|0.00045549282,6.159625e-05|0.0001588534|0.00018758829|0.00012055355|4.4983957e-05|9.21635e-06,372250.25|95908.18|189182.9|258164.86|421231.9|76717336.0,0.10583379|0.2727871|0.32142866|0.20685813|0.077299714|0.015792605,0.001376067|0.0035468193|0.0041792644|0.0026896007|0.0010050627|0.00020533784,Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type IV: 砂堵闭合/未起裂死簇,0.09756606817245483,linear,1438.935302734375,106.8958969116211,0.8482669591903687,638.7701416015625,6,0.009833614270128436,0.6859027950129544,0,-1,1.4409163762879075e-14,1.1937117960769683e-11
421,3,4804.346|4829.953|4873.051,0.012|0.0069743833|0.0055706566,0.0012990575|5.9252918e-05|6.1321654e-05,714760.1|2190996.0|2342252.5,0.87927854|0.059341934|0.06137953,0.011315378|0.0007636675|0.0007898892,Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.0334826223552227,cosine,1410.5576171875,64.62390899658203,0.8395758271217346,264.6293029785156,4,0.008139854777295582,0.6192217254080273,1,0,1.125574175422743e-13,5.7411853049416095e-12
422,1,4517.196,0.012,0.00074409903,31388.58,1.0,0.014199248,Type V: 沟通天然断层/强微裂缝簇,0.09213396161794662,linear,1402.5443115234375,79.26164245605469,0.9263660907745361,486.9346008300781,16,0.010860182926892958,0.6001069884148531,1,0,6.181807046508683e-14,1.1084466677857563e-11
423,3,4509.519|4545.21|4590.1562,0.013719942|0.005|0.023780057,0.00013971524|0.0005|0.00018823873,348832.78|743050.2|208611.16,0.17720857|0.5841882|0.23860323,0.0031026874|0.010228362|0.0041776267,Type II: 均衡/正常发育簇|Type V: 沟通天然断层/强微裂缝簇|Type II: 均衡/正常发育簇,0.09855964779853821,linear,1494.130126953125,57.779258728027344,1.1422748565673828,610.3814697265625,6,0.00908022188133659,0.6731341091907285,1,1,9.967239978248693e-14,1.750777300912887e-11
424,4,4749.6104|4799.3237|4845.6685|4875.0884,0.027753899|0.0009100098|0.0075825807|0.011482062,0.0001668441|5.1619054e-06|6.754356e-05|0.00011170766,241148.98|64442650.0|732156.56|504210.28,0.47480628|0.01472585|0.19252615|0.31794173,0.009504647|0.0002947813|0.0038539781|0.0063645407,Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.012509696185588837,linear,1460.03515625,61.74620819091797,1.305980920791626,3405.70263671875,6,0.008048292278549762,0.7157887827698659,0,-1,9.307113321135527e-14,1.5734258340671659e-10
425,6,4773.5723|4789.145|4813.7383|4848.0317|4870.3354|4882.9565,0.0040365295|0.0009959382|0.018939713|0.014663364|0.023327503|0.004975386,3.568011e-05|1.2995341e-06|0.00013828433|0.000117906326|0.000116899166|6.01311e-05,1071444.5|91741980.0|438577.7|445510.9|369255.44|944616.06,0.07606517|0.0027719333|0.29373062|0.25070244|0.24869913|0.1280307,0.0011488574|4.1866155e-05|0.004436388|0.0037865082|0.0037562507|0.0019337238,Type III: 受抑/欠发育弱进液簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇,0.06995118409395218,linear,1469.974853515625,124.92261505126953,0.9853661060333252,1207.484375,4,0.009468371210506654,0.7026183013678511,0,-1,2.64166520011792e-14,3.2514435588382185e-11
426,5,4704.9976|4728.8804|4747.53|4770.3975|4806.9556,0.019155506|0.002557002|0.0061153146|0.010552158|0.00063320843,0.00022106769|2.8732533e-05|5.444202e-05|0.00073296466|2.1836254e-06,156129.69|737685.7|572988.8|381238.78|61131170.0,0.22638847|0.029518738|0.055890027|0.68595994|0.0022428017,0.004420204|0.0005763493|0.0010912452|0.013393275|4.37904e-05,Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇,0.09924177080392838,cosine,1449.2767333984375,71.40507507324219,1.273811936378479,546.7731323242188,4,0.010455464091123084,0.7074733240556249,1,3,9.613233738778662e-14,1.1141310096718371e-11
427,5,4805.352|4824.253|4858.251|4886.716|4912.219,0.009592541|0.01176706|0.015190399|0.012394881|0.0031547071,7.607128e-05|0.00011974805|0.00013876247|0.00011221504|4.3617903e-05,336816.38|338063.53|260924.64|256885.81|547430.25,0.15526982|0.24404982|0.28275982|0.228864|0.08905656,0.0035201542|0.005532904|0.0064105066|0.0051886234|0.0020190198,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇,0.003073327010497451,linear,1484.6597900390625,165.8511505126953,1.4790810346603394,2410.85546875,8,0.008068598865259378,0.6741208848457568,0,-1,6.36617969169799e-14,1.4642864698544145e-10
428,4,4657.138|4702.025|4725.9746|4770.371,0.021011151|0.005147552|0.015765673|0.011017835,0.00012313352|4.8499078e-05|9.287507e-05|6.8661655e-05,15584.431|33652.027|19049.803|24618.354,0.36958203|0.14557432|0.27875715|0.20608652,0.0055518337|0.0021868066|0.0041874694|0.0030958164,Type I: 优势发育主进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.041383448988199234,linear,1456.144287109375,100.01561737060547,0.980038046836853,2176.264404296875,16,0.010880486111378415,0.7218113565360885,0,-1,7.794861354689167e-14,1.9963408703915775e-10
429,2,4812.806|4860.5654,0.007596076|0.009846289,5.265995e-05|0.001088295,277130.94|246908.75,0.052166943|0.94783306,0.0010179731|0.018495783,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.06544148176908493,cosine,1475.7403564453125,154.99893188476562,1.2730872631072998,603.0870971679688,6,0.009865752236305595,0.6778006821603285,1,1,2.1086478646081125e-13,4.433786671143025e-11
430,1,4551.8945,0.015017313,0.00012517309,431895.06,1.0,0.017214619,Type I: 优势发育主进液簇,0.005153997335582972,cosine,1491.224365234375,99.69813537597656,1.123090386390686,19195.984375,4,0.011090542553694098,0.622218154669142,0,-1,1.0298732081980705e-13,1.7789716366678476e-09
431,6,4749.069|4778.718|4804.609|4839.0967|4854.0806|4870.582,0.0007968389|0.026829543|0.012839346|0.0039444193|0.003548077|0.0142865265,6.4729907e-06|0.00015169877|0.00012800875|3.0652674e-05|4.095726e-05|0.000101260935,87711040.0|62418.945|155836.75|313859.9|322141.88|168518.97,0.014089194|0.330516|0.27873263|0.066818476|0.08926948|0.22057419,0.00021858845|0.0051278295|0.00432443|0.0010366631|0.0013849818|0.003422124,Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇,0.08151750266551971,cosine,1462.7218017578125,147.3513641357422,1.0121814012527466,1338.451416015625,6,0.010837763031085197,0.6509998511303924,0,-1,1.1248307515455969e-13,6.275513442233205e-11
432,5,4595.225|4611.726|4660.221|4688.099|4712.19,0.024813816|0.002672645|0.010025293|0.0042044646|0.0048488877,0.0002746865|3.6775367e-05|0.00021992312|7.631293e-05|9.864458e-05,35855.926|127058.23|59701.98|110031.7|111102.06,0.38883492|0.052120276|0.31121758|0.108110994|0.13971622,0.004889827|0.00065544306|0.0039137434|0.0013595592|0.0017570135,Type I: 优势发育主进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.03683597594499588,linear,1480.0711669921875,129.19898986816406,0.8204376101493835,476.7746276855469,12,0.009112832610840836,0.7362823281383983,0,-1,2.8140523291035786e-14,5.229594535194337e-12
433,1,4655.6997,0.012,0.0015,605582.6,1.0,0.020649344,Type V: 沟通天然断层/强微裂缝簇,0.03776664659380913,cosine,1467.955322265625,70.48411560058594,1.3471735715866089,598.3614501953125,6,0.008338794975242215,0.6194534456113068,1,0,1.8364290936458832e-13,6.343725544866174e-11
434,2,4775.7793|4800.205,0.0028924202|0.017094022,4.797041e-05|0.00019628939,1515058.4|552740.25,0.19778584|0.80221415,0.003875335|0.015718257,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.03213028609752655,linear,1414.7435302734375,55.11018371582031,1.2782957553863525,6678.38232421875,4,0.00925827065830893,0.6201259927620597,0,-1,8.587918652038992e-14,5.57520252186805e-10
435,2,4616.623|4643.8184,0.002334164|0.015675122,5.0213803e-05|0.0001797203,81407.0|28056.865,0.21844633|0.7815537,0.0029436348|0.010531688,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.09991700947284698,linear,1423.6253662109375,114.39854431152344,0.879136860370636,3585.95654296875,16,0.009085748071031734,0.7123950028467266,0,-1,5.007727224429562e-14,1.0277290130034089e-10
436,6,4648.3164|4695.1777|4730.0317|4764.0664|4775.8667|4820.1084,0.01396612|0.01675629|0.006059161|0.028164785|0.00028110007|0.011822839,8.179882e-05|0.000104482424|4.416088e-05|0.00016197846|9.406371e-06|7.761989e-05,1054422.1|890313.75|1628604.9|494936.03|82614600.0|1180024.0,0.17083181|0.2178841|0.092385836|0.337204|0.019637076|0.16205718,0.0026694403|0.0034046858|0.0014436332|0.0052691945|0.00030685155|0.0025323268,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇,0.03885876014828682,linear,1429.2183837890625,178.68063354492188,1.0194567441940308,1297.39501953125,4,0.008251990088276573,0.7147716056236779,0,-1,1.6585529878741095e-13,1.2755663192365319e-10
437,6,4735.313|4760.0493|4779.844|4812.6436|4823.1787|4851.7944,0.016032223|0.009142939|0.011200527|0.008815939|0.008204015|0.00069028104,0.00021609518|0.00012458384|0.00017311441|0.00010623491|0.00014623418|6.910126e-06,58356.406|107213.93|84061.8|97659.06|85736.086|91413784.0,0.2794575|0.16117308|0.22384413|0.137457|0.18914187|0.008926408,0.00620953|0.0035812566|0.004973804|0.0030542868|0.0042027216|0.00019834429,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇,0.09946618974208832,cosine,1417.7354736328125,192.1999053955078,1.4496402740478516,1114.3868408203125,16,0.008140583189973221,0.6195878958626801,0,-1,6.995121983825042e-14,2.2964741219766438e-11
438,4,4723.713|4750.542|4782.472|4815.6147,0.018353911|0.0048184716|0.012|0.010460543,0.00014688585|7.093641e-05|0.0015|0.00010666622,151219.0|336053.72|182271.42|269943.88,0.09258977|0.044699006|0.79562974|0.0670815,0.0011888382|0.0005739282|0.01021576|0.000861316,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇,0.007979840971529484,cosine,1487.1292724609375,188.15614318847656,0.8376777768135071,285.8045959472656,6,0.010804760254105154,0.6090477940924252,1,2,1.9644228192901292e-13,1.5518253349000588e-11
439,5,4757.2046|4785.084|4820.3086|4850.8193|4891.341,0.012010255|0.007473917|0.005430778|0.003996622|0.015680535,0.00011523153|8.4678475e-05|6.701584e-05|5.3169162e-05|0.00013978055,181919.75|217756.1|290939.6|301173.47|114374.1,0.25052524|0.18416595|0.14576294|0.11566923|0.30387667,0.0037778076|0.0027771394|0.0021980393|0.0017442398|0.004582323,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇,0.0024930278304964304,linear,1434.323486328125,82.01849365234375,0.9837973713874817,1203.5343017578125,6,0.0106489785138351,0.6530085855947254,0,-1,8.915456805973221e-14,1.1891643225681037e-10
440,2,4592.592|4603.109,0.02178591|0.006875811,0.00012899964|7.4721844e-05,225817.25|435117.3,0.6330622|0.36693782,0.012038663|0.0069778934,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.07731814682483673,linear,1472.3846435546875,188.1337127685547,1.240649700164795,8997.2919921875,8,0.008530476238607806,0.620024105337211,0,-1,1.5690140159341226e-13,1.0859366739168763e-09
441,4,4671.665|4702.6714|4731.2285|4769.6123,0.0074830465|0.012|0.0059378734|0.006582789,0.000102004116|0.0014577479|7.402538e-05|0.00010389087,60935.51|38738.83|73195.4|67026.93,0.060750064|0.8334575|0.044021346|0.061771087,0.0011428691|0.015679536|0.0008281577|0.0011620772,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.0928671732544899,cosine,1493.42041015625,120.99423217773438,1.2273461818695068,313.5353088378906,12,0.01043593403496409,0.6404289786897008,1,1,2.9193853823099303e-13,3.1377567211166024e-11
442,5,4598.7085|4632.881|4674.1377|4689.662|4717.2866,0.004442244|0.015839087|0.012667923|0.022461085|0.014421917,3.9833947e-05|0.00011980965|9.4891286e-05|9.44173e-05|0.00010347648,268213.8|129468.32|179861.52|124514.01|163624.52,0.08810589|0.264779|0.20971914|0.20872213|0.22867385,0.001868663|0.0056157736|0.004447993|0.004426847|0.004850009,Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.0578107088804245,linear,1494.5775146484375,137.4671173095703,1.3837045431137085,2422.56494140625,12,0.008198785669393622,0.6129166806758728,0,-1,1.2366762345075721e-13,1.355147105641663e-10
443,2,4502.668|4544.709,0.0002202015|0.012,3.4635395e-06|0.0010593223,57862870.0|27732.135,0.0033109884|0.996689,5.952224e-05|0.01791766,Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇,0.058867473155260086,linear,1448.544677734375,182.32044982910156,1.1728403568267822,536.8540649414062,12,0.010940009408131265,0.6146828332021543,1,1,1.1830391267314555e-13,5.263700586510822e-11
444,5,4817.0625|4849.31|4868.3438|4905.1587|4919.0386,0.023803419|0.022143884|0.004696317|0.0003286322|0.009998918,0.00013757576|0.0001252041|3.3018263e-05|1.6918682e-06|5.36793e-05,39643.06|47697.344|118140.49|55399656.0|91153.99,0.3917457|0.35650733|0.09404527|0.00481883|0.15288289,0.0048851245|0.0044456967|0.0011727578|6.0091494e-05|0.0019064714,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇|Type III: 受抑/欠发育弱进液簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇,0.08541804552078247,cosine,1413.24853515625,131.2065887451172,0.8135583400726318,1423.7672119140625,12,0.00972080357020624,0.6473252581261935,0,-1,1.0015931497815017e-13,5.229594535194337e-12
445,3,4766.9155|4802.3765|4837.6226,0.0025294393|0.0036909413|0.022983471,3.620518e-05|4.962433e-05|0.00018410706,97855.53|93762.46|23868.836,0.13416395|0.18387398|0.6819621,0.0019427153|0.0026625243|0.0098749185,Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.010612454265356064,cosine,1417.0517578125,183.52088928222656,0.9446927905082703,3103.927001953125,16,0.009027262216156453,0.6423039976974381,0,-1,3.73776123984218e-14,1.623448042664677e-10
446,4,4730.4653|4775.8477|4800.271|4822.4775,0.010365598|0.007474345|0.01175373|0.005216581,0.00014569455|0.000110261135|0.000110580935|6.0453538e-05,64717.68|75947.336|56928.65|99993.58,0.34115812|0.25822562|0.2590002|0.14161605,0.004686656|0.0035473716|0.0035580124|0.0019454487,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇,0.02478356659412384,cosine,1451.561279296875,175.95164489746094,0.8962406516075134,1248.6385498046875,16,0.008111438199366444,0.7171039422126056,0,-1,1.1061830840425682e-13,1.170974428532645e-10
447,2,4606.072|4619.616,0.005|0.012957942,0.0005|0.0001076178,95478.35|38601.95,0.82119346|0.17880653,0.018757848|0.0040843305,Type V: 沟通天然断层/强微裂缝簇|Type II: 均衡/正常发育簇,0.035576216876506805,cosine,1499.227783203125,187.1897430419922,1.4902352094650269,1725.009521484375,16,0.008595705151723554,0.7030851391338727,1,0,6.227397747861699e-14,2.3419488570652902e-11
448,4,4774.434|4790.041|4802.3345|4837.3486,0.0019451135|0.00335208|0.020742564|0.0056060404,3.186147e-05|5.9289636e-05|0.00022384261|0.00012594745,65887.695|57579.49|14296.983|48391.062,0.072283395|0.13449268|0.50761795|0.285606,0.0013929814|0.0025918232|0.009782362|0.005503945,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇,0.031849347054958344,cosine,1450.4671630859375,190.2794189453125,1.2572569847106934,2173.560302734375,16,0.00948606314594288,0.7299330963682821,0,-1,1.3484513798536074e-13,2.219167072325945e-10
449,4,4823.278|4861.8027|4874.3438|4893.325,0.015409814|0.0073857135|0.013988129|0.005419982,0.00016440987|0.00010267453|0.00017104426|8.155039e-05,14499.899|23067.725|13420.932|26509.895,0.31638226|0.19757695|0.32911092|0.15692987,0.006679254|0.004171115|0.0069479737|0.003313,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.05495060607790947,linear,1422.1561279296875,74.75730895996094,1.3773146867752075,1812.6092529296875,16,0.01127600929821052,0.7369695814315148,0,-1,1.0057633979126956e-13,1.5188561519607902e-10
450,6,4774.29|4791.6|4839.3516|4869.6235|4900.745|4950.0,0.008607398|0.003830931|0.00952889|0.01342295|0.012456516|0.00021948598,0.00016981471|5.923238e-05|0.000114381226|0.00026368757|0.00016990502|6.140972e-06,41067.523|64151.656|44273.67|26899.473|30384.871|90434420.0,0.21692002|0.07568906|0.14608975|0.3365279|0.2169421|0.007831154,0.0035127348|0.0012256849|0.0023657316|0.005449628|0.0035130924|0.00012681526,Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇,0.05738038197159767,linear,1459.275390625,144.62852478027344,1.056484341621399,623.9391479492188,12,0.010487119806718095,0.7410096673714891,0,-1,8.141381855784544e-14,0.0
451,4,4622.72|4644.536|4683.5005|4699.342,0.006729392|0.0059490027|0.021811908|0.013964826,6.008283e-05|4.2084102e-05|0.0001576702|8.817689e-05,68438.234|72539.64|26797.486|46781.996,0.17267385|0.120949484|0.45299953|0.25337717,0.0037751372|0.0026442967|0.009903847|0.0055395393,Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇,0.06380005180835724,cosine,1462.4305419921875,177.5596160888672,1.4263414144515991,4215.51806640625,16,0.009618689951686748,0.6116077463427145,0,-1,1.1203630254433272e-13,3.128661774098873e-10
452,3,4740.654|4753.696|4793.324,0.008486709|0.008100394|0.016712347,7.8586665e-05|7.388688e-05|0.00015302113,57555.01|56698.97|26998.994,0.25726542|0.24188225|0.50085235,0.0058205756|0.005472535|0.011331678,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.08066326379776001,cosine,1427.5164794921875,134.53236389160156,1.4760526418685913,5719.96923828125,16,0.009204142869405183,0.7145067282923321,0,-1,8.541436194399107e-14,1.000444171950221e-10
453,2,4810.9326|4859.247,0.012|0.00078865694,0.001117014|1.5223577e-06,65545.695|77485464.0,0.9985846|0.0014153831,0.015351115|2.1758504e-05,Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇,0.006555368658155203,linear,1409.7034912109375,160.23403930664062,1.0029339790344238,410.8640441894531,12,0.008685310241711134,0.6471535905403814,1,0,1.980397318574259e-13,1.0345502232667059e-11
454,6,4596.1606|4621.472|4650.07|4677.06|4693.1865|4711.998,0.00041169327|0.014543766|0.01918013|0.015631115|0.021264518|0.00040056114,1.7760963e-06|0.0001644046|0.00011966984|0.00013655282|0.0002426113|6.464602e-06,92309800.0|389173.2|340181.56|304700.56|229707.69|96993990.0,0.0026582733|0.24475847|0.17863277|0.2037352|0.36056256|0.0096527105,3.588478e-05|0.0033040636|0.002411414|0.0027502787|0.0048673353|0.00013030464,Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇,0.07192468643188477,linear,1412.8465576171875,178.4293212890625,0.880699872970581,621.0353393554688,4,0.011147752752155713,0.6258266809089144,0,-1,7.658890882611402e-14,1.4551915228366852e-11
455,2,4810.6895|4832.627,0.0017310211|0.015905447,1.8633735e-05|0.00012299055,925977.1|293375.56,0.13180718|0.86819285,0.0030210628|0.019899258,Type III: 受抑/欠发育弱进液簇|Type I: 优势发育主进液簇,0.012403232045471668,linear,1493.2611083984375,71.54749298095703,1.4953333139419556,26467.4921875,6,0.008271294159434122,0.694342229232654,0,-1,6.236439993980228e-14,0.0
456,1,4633.9014,0.010342826,0.0006030364,56384.98,1.0,0.019395322,Type V: 沟通天然断层/强微裂缝簇,0.03175956383347511,linear,1461.191650390625,147.75234985351562,1.2653605937957764,1273.90478515625,12,0.009959159229720996,0.7190536125410496,1,0,1.4310449060898401e-15,9.799805411603302e-11
457,2,4685.9365|4717.177,0.0071372786|0.012982881,7.790793e-05|0.00014440069,161106.3|114057.47,0.35061163|0.6493884,0.006751921|0.01250563,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.07140093296766281,cosine,1495.9320068359375,86.46649932861328,1.256372332572937,7675.00341796875,6,0.011591770837013111,0.683218098793986,0,-1,6.810060870256207e-14,3.610693966038525e-10
458,1,4642.7036,0.014314897,0.00011896868,862565.0,1.0,0.019316873,Type I: 优势发育主进液簇,0.02503608912229538,linear,1444.638916015625,135.7460174560547,1.2602424621582031,26891.509765625,4,0.0087754856459635,0.7097430002408229,0,-1,1.0866227893608499e-13,9.422365110367537e-10
459,2,4710.2817|4727.945,0.00727039|0.00891852,8.624927e-05|0.00016304225,88501.78|63139.688,0.3460949|0.6539051,0.0043094684|0.008142227,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.00626772316172719,linear,1498.794677734375,148.20828247070312,0.8123549222946167,2676.364013671875,12,0.009512486741076425,0.6830516948877703,0,-1,1.3235043113811896e-14,2.1236701286397874e-10
460,1,4628.905,0.009690269,9.920768e-05,817508.9,1.0,0.01699154,Type I: 优势发育主进液簇,0.02204485423862934,linear,1466.104736328125,170.6977996826172,1.108536720275879,29795.232421875,4,0.009362051818026483,0.6356723292623732,0,-1,1.5048560813267498e-13,2.0881998352706432e-09
