x1,spacing_m,n_total,min_Psi_local,min_Psi_xfer,median_Psi_local,min_I,min_E_local,min_E_xfer,min_Gamma,P_n,gamma_local,gamma_cal,R2_local,abs_mismatch,rel_mismatch
2000.0,30.0,5,5.60078086594217,5.60078086594217,12.517558783045146,1.0,0.8687976338031227,1.0,5.60078086594217,0.2800390432971085,0.5592702964525772,0.7386326693705875,0.9803868667773953,0.0,0.0
2000.0,30.0,6,3.96911303851266,3.96911303851266,12.0360282498733,1.0,0.9281843202549862,1.0,3.96911303851266,0.198455651925633,0.4596107472346999,0.7386326693705875,0.9948950456221918,0.0,0.0
2000.0,30.0,7,3.1664828671295857,3.1664828671295857,8.317352085648993,1.0,0.9086436781067256,1.0,3.1664828671295857,0.1583241433564793,0.48240068931864705,0.7386326693705875,0.9908591854433562,0.0,0.0
2000.0,30.0,8,2.9494648038524476,2.9494648038524476,7.553611927000119,1.0,0.8786385622220536,1.0,2.9494648038524476,0.1474732401926224,0.4337548394898903,0.7386326693705875,0.984353007472726,0.0,0.0
2000.0,40.0,1,111.02775964439908,111.02775964439908,111.02775964439908,1.0,1.0,1.0,111.02775964439908,5.551387982219954,,,,0.0,0.0
2000.0,40.0,2,25.735916904823313,25.73591690482332,35.42481377183216,1.0,0.9999999999999998,1.0,25.73591690482332,1.286795845241166,0.5612986444252734,0.7296689100340923,1.0,7.105427357601002e-15,2.7608992459364575e-16
2000.0,40.0,3,5.333660719970379,4.499162270492456,13.405675925975299,1.0,0.9564067779619319,0.8067684685188368,5.576770097067084,0.2788385048533542,0.8155777136426888,0.7296689100340923,0.9996130986295596,0.8344984494779233,0.15645885505116225
2000.0,40.0,4,4.200966263210086,3.4129683979186654,8.755695596712272,1.0,0.9355867289855583,0.6371374488797207,4.200966263210086,0.2100483131605043,0.9458961948476599,0.7296689100340923,0.9920460792831877,0.7879978652914206,0.18757538526131545
2000.0,40.0,5,5.078462801390716,5.078462801390716,7.402752050862817,1.0,0.857073330939399,1.0,5.078462801390716,0.2539231400695358,0.6041962571348861,0.7296689100340923,0.984536666790049,0.0,0.0
2000.0,40.0,6,3.00323421801946,3.00323421801946,5.376894115261824,1.0,0.7635736419110748,0.7875590971329193,3.00323421801946,0.150161710900973,0.7086377315183845,0.7296689100340923,0.9829318964786846,0.0,0.0
2000.0,40.0,7,3.145515868659048,3.145515868659048,6.588003902304257,1.0,0.8001073647234871,1.0,3.145515868659048,0.1572757934329524,0.5799880944340866,0.7296689100340923,0.9752712646189519,0.0,0.0
2000.0,40.0,8,2.608777968610372,2.608777968610372,5.813713781177253,1.0,0.8236582460051114,1.0,2.608777968610372,0.1304388984305186,0.5499138665557182,0.7296689100340923,0.972974776713585,0.0,0.0
2000.0,50.0,1,111.02775964439908,111.02775964439908,111.02775964439908,1.0,1.0,1.0,111.02775964439908,5.551387982219954,,,,0.0,0.0
2000.0,50.0,2,26.037713363056017,26.037713363056024,35.40103632576278,1.0,0.9999999999999998,1.0,26.037713363056024,1.3018856681528013,0.5418662701991904,0.6953855273318986,1.0,7.105427357601002e-15,2.7288983708080293e-16
2000.0,50.0,3,5.120990051754112,3.9906323733875486,13.31046851560577,1.0,0.9450478464379861,0.7364471503130144,5.4187627336074256,0.2709381366803713,0.8211149075637202,0.6953855273318986,0.9994066900256744,1.1303576783665634,0.2207303015516263
2000.0,50.0,4,4.35731908367246,3.2806519293754315,9.028966290567643,1.0,0.9168927823353066,0.6121919957622857,4.35731908367246,0.217865954183623,0.89468253992824,0.6953855273318986,0.9926851364351557,1.076667154297028,0.2470939432302455
2000.0,50.0,5,3.910884401962398,3.910884401962398,6.435290170027606,1.0,0.8700480880894768,0.9419379275848732,3.910884401962398,0.1955442200981199,0.6488743264139946,0.6953855273318986,0.9877717399364053,0.0,0.0
2000.0,50.0,6,3.3799914716792014,3.3799914716792014,5.629834838977989,1.0,0.866389708037417,0.6843705495198832,3.3799914716792014,0.1689995735839601,0.8050414110448629,0.6953855273318986,0.9774244777580786,0.0,0.0
2000.0,50.0,7,3.27493334123165,3.27493334123165,7.12463529250277,1.0,0.8279892828033061,1.0,3.27493334123165,0.1637466670615825,0.5527753840485293,0.6953855273318986,0.9777227524066883,0.0,0.0
