friction_model,Cf,Kleak,x1,spacing_m,n_total,frac_idx,x_f,delta_x,P_1d,P_2d,alpha_1d,alpha_2d
steady,0.0005,0.0001,3000.0,20.0,5,1,3000.290023201856,0.0,0.6304759922998397,3.3378452666602163,1.0,1.0
steady,0.0005,0.0001,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.13567855869870504,1.7797027301481343,0.21520019850998462,0.5331891049368117
steady,0.0005,0.0001,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.02570235095019481,0.8629251658990567,0.04076658154173041,0.2585276119652134
steady,0.0005,0.0001,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.014900145700340945,0.6194616282507779,0.02363316903787001,0.185587281243447
steady,0.0005,0.0001,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.005962194741897954,0.4468587399026444,0.0094566562640223,0.13387640954062638
steady,0.0005,0.0005,3000.0,20.0,5,1,3000.290023201856,0.0,0.5062035974223424,2.964145107099652,1.0,1.0
steady,0.0005,0.0005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.056289613757445976,1.685553835579625,0.11119955299425043,0.5686475441240799
steady,0.0005,0.0005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.014118044916238892,0.874401837712555,0.027890052516674903,0.2949929258247877
steady,0.0005,0.0005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.010539770092478874,0.6543307010233171,0.02082120740774822,0.2207485387459876
steady,0.0005,0.0005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.006213598181712365,0.49690958927849976,0.012274899296158407,0.16764010239860166
steady,0.0005,0.001,3000.0,20.0,5,1,3000.290023201856,0.0,0.2552960980407234,2.837248253598109,1.0,1.0
steady,0.0005,0.001,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.057837335931242385,1.6666435318275088,0.22655001927219623,0.5874154754396003
steady,0.0005,0.001,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.014502625955089865,0.8706797677138906,0.0568070803525422,0.3068747215227719
steady,0.0005,0.001,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.010829948136612996,0.6702600135429848,0.04242112676115192,0.23623594188241448
steady,0.0005,0.001,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.006411150775254969,0.5163818918163106,0.02511260776979168,0.18200095503149974
steady,0.0005,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.0006514095404001304,1.3891164876229352,1.0,1.0
steady,0.0005,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.052506125998696855,0.6226144778274665,80.6038639938322,0.4482089755430722
steady,0.0005,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.013823928183890511,0.24488283169712477,21.221562360599016,0.1762867505202316
steady,0.0005,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.010575432921037697,0.2123940183546135,16.234691488463163,0.15289863754915434
steady,0.0005,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.006412281292466096,0.16616865791900948,9.843701841590057,0.11962183114200763
brunone,1e-07,0.0,3000.0,20.0,5,1,3000.290023201856,0.0,0.001889827885132093,0.02413844130124997,1.0,1.0
brunone,1e-07,0.0,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.0021042726552254437,0.027754733470283923,1.1134731748750557,1.149814651406124
brunone,1e-07,0.0,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.003347546244847306,0.05369893956595348,1.77134979919789,2.224623325747747
brunone,1e-07,0.0,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.0025933513028769508,0.03241381798610761,1.3722685135930692,1.3428297867944403
brunone,1e-07,0.0,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002183459677932316,0.0361495075038379,1.155374886311247,1.497590795225289
brunone,1e-07,1e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.00204371153869559,0.0250885259592288,1.0,1.0
brunone,1e-07,1e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.0020270193372445527,0.028189931157965753,0.9918324082753425,1.123618470203352
brunone,1e-07,1e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.0033564013591601233,0.050418809171674406,1.6423068009403934,2.009636168087742
brunone,1e-07,1e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.0026097707173303696,0.035267216317438045,1.276976064340308,1.4057109761948776
brunone,1e-07,1e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0020186870212561122,0.04385067545082448,0.9877553573654285,1.7478378571178683
brunone,1e-07,5e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.0032272830363483294,0.030492904936596534,1.0,1.0
brunone,1e-07,5e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.0023771892290909242,0.03182153373932543,0.7365914926943358,1.0435717359658419
brunone,1e-07,5e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.0037030106826310603,0.03972660439498297,1.1474080955790653,1.30281468681275
brunone,1e-07,5e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.002073444950408085,0.054376334631898636,0.6424738478327541,1.7832454711993684
brunone,1e-07,5e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0014553596725143704,0.05489640443941556,0.4509550777303716,1.8003009078197332
brunone,1e-07,1e-05,3000.0,20.0,5,1,3000.290023201856,0.0,0.00443193034439351,0.06669164675889515,1.0,1.0
brunone,1e-07,1e-05,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.0032081665031164037,0.04148829925470379,0.7238756599987645,0.6220913903159874
brunone,1e-07,1e-05,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.004209881880032253,0.05447407455366797,0.9498980247642761,0.8168050603189276
brunone,1e-07,1e-05,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.0016322075419957823,0.05694758359761251,0.3682836631357623,0.8538937987764862
brunone,1e-07,1e-05,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0020808166510487345,0.05272100678723901,0.46950572083810244,0.7905188932856456
brunone,1e-07,5e-05,3000.0,20.0,5,1,3000.290023201856,0.0,0.01134747126789363,0.06082955016994313,1.0,1.0
brunone,1e-07,5e-05,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.009830155786697957,0.05794469848842328,0.8662860257255073,0.952574831254542
brunone,1e-07,5e-05,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.008060374902775181,0.05306542262886244,0.7103234467384014,0.8723625685314196
brunone,1e-07,5e-05,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.006520339465469272,0.037218715804576294,0.5746072681336347,0.6118525568674461
brunone,1e-07,5e-05,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.005363841159094919,0.034009482034980304,0.47269043758421253,0.5590947481933697
brunone,1e-07,0.0001,3000.0,20.0,5,1,3000.290023201856,0.0,0.016277913364406038,0.07744667756281969,1.0,1.0
brunone,1e-07,0.0001,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.014070789965977375,0.06199543968529994,0.8644099308665169,0.8004919208446778
brunone,1e-07,0.0001,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.011424318913107238,0.05738394027017354,0.7018294456639712,0.7409477343121328
brunone,1e-07,0.0001,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.009433735672505546,0.05767156082248713,0.5795420740556185,0.7446615224482384
brunone,1e-07,0.0001,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.007379561406771751,0.04860094972675174,0.45334811910893974,0.6275407965348782
brunone,1e-07,0.0005,3000.0,20.0,5,1,3000.290023201856,0.0,0.05347153054937665,0.11480498530311367,1.0,1.0
brunone,1e-07,0.0005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.027028039171782463,0.08176932011741271,0.5054659721554865,0.7122453776856589
brunone,1e-07,0.0005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.012672959653316562,0.060459378357727925,0.23700386959400954,0.526626767976148
brunone,1e-07,0.0005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.01101026520814445,0.05937883739053225,0.20590892190709514,0.5172147989371487
brunone,1e-07,0.0005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.007066749846028915,0.04734104345415541,0.1321591092198743,0.412360520139115
brunone,1e-07,0.001,3000.0,20.0,5,1,3000.290023201856,0.0,0.029508081354157525,0.11510086772235929,1.0,1.0
brunone,1e-07,0.001,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.01450186487832779,0.10532418498706682,0.49145400896370234,0.9150598694105825
brunone,1e-07,0.001,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.011385772902524441,0.08618889582442563,0.3858527013624439,0.7488118684936962
brunone,1e-07,0.001,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.003206872183926961,0.07871493731260742,0.10867776001556707,0.6838778792048706
brunone,1e-07,0.001,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0015735694851345937,0.04375844326390385,0.05332672993030387,0.38017474698327935
brunone,1e-07,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.04307376747372054,0.3826672528887434,1.0,1.0
brunone,1e-07,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.0023543848453631343,0.1678416402825786,0.05465936655760499,0.43860988630604575
brunone,1e-07,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.010720005273975049,0.033518401978199074,0.24887549668171846,0.08759150861530397
brunone,1e-07,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.005720626322844308,0.023357390288797887,0.13280998292834456,0.06103838285736148
brunone,1e-07,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.007998480179201703,0.04237898956502715,0.18569260708577684,0.11074631875371997
brunone,5e-07,0.0,3000.0,20.0,5,1,3000.290023201856,0.0,0.01646981790499081,0.06381789661069794,1.0,1.0
brunone,5e-07,0.0,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.0077164445790480285,0.08244277418896873,0.468520333592136,1.291844115325303
brunone,5e-07,0.0,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.014996703399223757,0.06555489938179138,0.9105567217400347,1.0272181137791099
brunone,5e-07,0.0,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.008037191439358705,0.03400554702177362,0.48799516094972817,0.5328528332610887
brunone,5e-07,0.0,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.004748133582776972,0.034583555148177056,0.2882930224345806,0.5419099811318403
brunone,5e-07,1e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.016927760308639666,0.06180452581760052,1.0,1.0
brunone,5e-07,1e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.007777472869641285,0.08036195228689043,0.4594507913531705,1.300259992675248
brunone,5e-07,1e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.015189044105292922,0.06475919935126352,0.8972861045025945,1.0478067503079456
brunone,5e-07,1e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.008210912624966992,0.034023994835882566,0.48505605438991656,0.5505097626069531
brunone,5e-07,1e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.004697671656798563,0.03504817669444448,0.27751288836485616,0.5670810710186464
brunone,5e-07,5e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.01899573118054259,0.061769135117021444,1.0,1.0
brunone,5e-07,5e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.008146130224404479,0.0736047367833943,0.4288400455334194,1.1916102863339488
brunone,5e-07,5e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.015800984813358857,0.07839026663069852,0.8318176680423797,1.269084737582749
brunone,5e-07,5e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.008947180209861419,0.032457594864984014,0.47101004561625165,0.5254662349325954
brunone,5e-07,5e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.004629996948726924,0.03904971558776309,0.2437388118794527,0.6321881553592019
brunone,5e-07,1e-05,3000.0,20.0,5,1,3000.290023201856,0.0,0.021051426303104307,0.06334550475266477,1.0,1.0
brunone,5e-07,1e-05,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.008886472122024733,0.07498000948154823,0.42213159308423237,1.1836674089868078
brunone,5e-07,1e-05,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.01688238153241125,0.07914644662993676,0.8019590354275293,1.2494406183827478
brunone,5e-07,1e-05,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.009568380680576524,0.03088193108125074,0.45452410410621635,0.48751574719990876
brunone,5e-07,1e-05,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.004713518110090692,0.04048771253450545,0.22390492892140149,0.6391568382411893
brunone,5e-07,5e-05,3000.0,20.0,5,1,3000.290023201856,0.0,0.030064363853684904,0.0788728236704473,1.0,1.0
brunone,5e-07,5e-05,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.01939561277550687,0.023535731762308824,0.6451363105469337,0.2984010292397758
brunone,5e-07,5e-05,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.017305767436003493,0.051255175369318236,0.575623935374983,0.6498458275498882
brunone,5e-07,5e-05,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.007043947996677152,0.052203034118110954,0.23429559431086366,0.6618633857490612
brunone,5e-07,5e-05,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.003746358691956245,0.049123668256104064,0.12461127433757639,0.6228212199091093
brunone,5e-07,0.0001,3000.0,20.0,5,1,3000.290023201856,0.0,0.035629735873694265,0.09356695854023256,1.0,1.0
brunone,5e-07,0.0001,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.022473791732004707,0.05432127773768166,0.6307594255448101,0.5805604733248246
brunone,5e-07,0.0001,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.011532719767965263,0.06313096376796729,0.32368243786168416,0.674714287531552
brunone,5e-07,0.0001,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.006127772555352935,0.062068065603523986,0.17198478756832775,0.6633545278361863
brunone,5e-07,0.0001,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0038031497036065376,0.06175120545088064,0.10674088960660624,0.659968074353175
brunone,5e-07,0.0005,3000.0,20.0,5,1,3000.290023201856,0.0,0.1253724129723581,0.1691570161059485,1.0,1.0
brunone,5e-07,0.0005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.027057037739317464,0.08466193821720822,0.21581332844956055,0.5004932113734006
brunone,5e-07,0.0005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.013173418463319486,0.061316130980453964,0.10507429944914548,0.36248056623350283
brunone,5e-07,0.0005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004660530572693842,0.0495865319887022,0.03717349345203549,0.29313907947894136
brunone,5e-07,0.0005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.003225834062193209,0.04369136117344828,0.02573001496672506,0.2582887909661576
brunone,5e-07,0.001,3000.0,20.0,5,1,3000.290023201856,0.0,0.06052930966087365,0.1390677148449067,1.0,1.0
brunone,5e-07,0.001,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.012190706497406167,0.09782578854116329,0.2014017104392367,0.7034399655611089
brunone,5e-07,0.001,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.0082110921505805,0.09660314475916906,0.1356548124633276,0.6946482500766217
brunone,5e-07,0.001,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004652574467811231,0.09331392279929979,0.07686481960356259,0.6709963049537904
brunone,5e-07,0.001,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,5.588221442300545e-05,0.040948834984421645,0.0009232257023266185,0.2944524905014025
brunone,5e-07,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.024609265086228228,0.3464697910962947,1.0,1.0
brunone,5e-07,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.017049637538702846,0.20776404729304424,0.6928137625793677,0.5996599202361632
brunone,5e-07,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.007239995279290802,0.07576397273444094,0.29419794755847584,0.218674108627796
brunone,5e-07,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.008642850408534027,0.03951340309452485,0.3512031090018497,0.11404573821428156
brunone,5e-07,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.004957742001723882,0.02998671101331583,0.20145835254943556,0.08654928015060796
brunone,1e-06,1e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.03701455928323318,0.15050074197667207,1.0,1.0
brunone,1e-06,1e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.003399998616791536,0.08966527074130083,0.09185570982420595,0.595779592602933
brunone,1e-06,1e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.017099529945095674,0.05797957644367856,0.4619676764013614,0.38524445582245376
brunone,1e-06,1e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.008030603125842889,0.027764543745923652,0.2169579560408432,0.18448110873916632
brunone,1e-06,1e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.003985932871982827,0.011994995663591747,0.10768554182916805,0.07970057493438136
brunone,1e-06,5e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.03919832045511987,0.15472719545010946,1.0,1.0
brunone,1e-06,5e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.0042335367237201615,0.08489410210968566,0.10800301325581924,0.5486695591083668
brunone,1e-06,5e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.017185211800160406,0.056510564684866496,0.4384170444199674,0.36522709870410514
brunone,1e-06,5e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.007777314276925436,0.029714087285221805,0.19840937536673478,0.19204178812122832
brunone,1e-06,5e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.003996680925783549,0.010116242938621175,0.1019605146184656,0.06538115622914574
brunone,1e-06,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.03192402525776988,0.39583419373848,1.0,1.0
brunone,1e-06,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.006484244901485404,0.2698851720095405,0.20311489071721073,0.6818136893647152
brunone,1e-06,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.006928362982140066,0.06406877717080647,0.21702661009058674,0.1618576115562555
brunone,1e-06,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.003877518728976856,0.0281246994419656,0.12146083389133769,0.07105171783251005
brunone,1e-06,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.001919276401234892,0.020330531107087012,0.060120125383241456,0.051361230102619684
brunone,5e-06,1e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.0934308446603036,0.20034734172332896,1.0,1.0
brunone,5e-06,1e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.015197753837415945,0.087942147306796,0.16266313220941142,0.43894841104625343
brunone,5e-06,1e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.006913210801366574,0.04686883077047434,0.07399281068796569,0.2339378719344236
brunone,5e-06,1e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.003554679787685196,0.03800717077311694,0.038046105658247245,0.18970638914492413
brunone,5e-06,1e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0023484253483481553,0.02557945468237818,0.025135439553035977,0.1276755382045563
brunone,5e-06,5e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.09311381932810989,0.2026438415750568,1.0,1.0
brunone,5e-06,5e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.015105317325974619,0.08883813963151178,0.16222422659677666,0.43839545747363473
brunone,5e-06,5e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.006868142834156279,0.04704708553276857,0.07376072513956984,0.2321663721290188
brunone,5e-06,5e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.00352780300214505,0.038650483004933414,0.03788699709238595,0.19073110095288906
brunone,5e-06,5e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0023107552241858867,0.026234252888755614,0.024816458403917052,0.12945990702134794
brunone,5e-06,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.025294576176644774,0.2867327867010202,1.0,1.0
brunone,5e-06,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.028095392791936694,0.2536477695205665,1.1107279519424405,0.8846137633539904
brunone,5e-06,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.004550264355016853,0.05516217314105162,0.17989091112814318,0.19238181226400833
brunone,5e-06,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.0029262953026248724,0.026686513883596462,0.11568864732854496,0.09307102334070648
brunone,5e-06,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002399782001459613,0.020603738758029955,0.09487338252678067,0.07185693340159849
brunone,1e-05,1e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.09007873776307049,0.1857091820778396,1.0,1.0
brunone,1e-05,1e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.014774878001953465,0.07635512713638318,0.16402181434663388,0.4111542912529715
brunone,1e-05,1e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.006317628597149899,0.04657042295496537,0.07013451513682213,0.25077070737108453
brunone,1e-05,1e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.00369520547087969,0.03684278964317043,0.04102194993672092,0.1983897038958895
brunone,1e-05,1e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002460711048191993,0.03124473210530872,0.027317334914974893,0.16824548875678402
brunone,1e-05,5e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.08985020016101652,0.18934147027093948,1.0,1.0
brunone,1e-05,5e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.01483175706149753,0.07686756690159446,0.1650720536506118,0.4059732228317457
brunone,1e-05,5e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.006344200755861356,0.04738652158228956,0.07060864354772942,0.25027016804338476
brunone,1e-05,5e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.0037095202929607963,0.03701420637457411,0.04128560967380296,0.19548916738424169
brunone,1e-05,5e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0024661230260475454,0.030918682419675853,0.02744705099852996,0.16329588217220745
brunone,1e-05,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.02371598924427661,0.2131024515846037,1.0,1.0
brunone,1e-05,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.026534798957311534,0.1907484636366912,1.1188569316675328,0.8951021549414802
brunone,1e-05,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.005725066395741436,0.08243155867676379,0.24140112127614788,0.38681656669743975
brunone,1e-05,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.002520289933918112,0.03207128804700431,0.10626965242558181,0.15049703937484596
brunone,1e-05,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002861053980299402,0.018719896231704152,0.12063818847404233,0.08784458410734039
brunone,5e-05,1e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.10123506924257196,0.2005359431011433,1.0,1.0
brunone,5e-05,1e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.017615300400969383,0.10972080717529807,0.17400393492852667,0.5471378620637535
brunone,5e-05,1e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.005389296997994311,0.06746673407255305,0.05323547500205564,0.33643212797281524
brunone,5e-05,1e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004077105155670966,0.04334236174867516,0.04027364416476774,0.21613263477068942
brunone,5e-05,1e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0025136392752071824,0.03792681907689757,0.02482972841342348,0.18912728805812437
brunone,5e-05,5e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.1003786556878968,0.19772926239143987,1.0,1.0
brunone,5e-05,5e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.01811708398888593,0.10906625677528901,0.180487414029698,0.551593909046063
brunone,5e-05,5e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.005306638296016213,0.06634907544267493,0.05286620207901492,0.3355551658880174
brunone,5e-05,5e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004057452909097295,0.044066279888329535,0.04042147089230768,0.22286170167920102
brunone,5e-05,5e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0025268894184123153,0.03616014526260259,0.025173573018043474,0.18287705534963875
brunone,5e-05,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.020212414298896062,0.14701323564414628,1.0,1.0
brunone,5e-05,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.016697980049806167,0.1063592971119588,0.8261249647311136,0.7234674935623306
brunone,5e-05,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.008236104539266553,0.07268990184123862,0.40747752433099405,0.49444460917239164
brunone,5e-05,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.0028502206061321225,0.05677926544385875,0.1410133675266983,0.38621873190585454
brunone,5e-05,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.001748381073668097,0.043918278857402814,0.08650035803805922,0.2987369039595146
brunone,0.0001,1e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.11301386945564233,0.2044500644182053,1.0,1.0
brunone,0.0001,1e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.021798247160795578,0.13941056818419806,0.19288116817689652,0.6818807740702488
brunone,0.0001,1e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.0055400948979440175,0.07011321487281633,0.049021371665523686,0.34293564578878694
brunone,0.0001,1e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.0028019639401232646,0.047388747491370016,0.024793097994251303,0.2317864150653223
brunone,0.0001,1e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0022724758021128227,0.03902172718250957,0.020107937309453542,0.19086189722440056
brunone,0.0001,5e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.11207556028321133,0.20468538754995305,1.0,1.0
brunone,0.0001,5e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.022250691278858505,0.1390953107445092,0.1985329470816985,0.6795566230176704
brunone,0.0001,5e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.0056010169439882265,0.07038383430507998,0.049975364208170246,0.3438635026543013
brunone,0.0001,5e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.002693933832577477,0.04759739424380512,0.024036764355850577,0.2325392877993749
brunone,0.0001,5e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0021989186969386177,0.03927960634117045,0.019619966131617105,0.19190234736021075
brunone,0.0001,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.02122301925204185,0.13710799944764604,1.0,1.0
brunone,0.0001,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.01338978999989089,0.08525252855058225,0.6309088184332052,0.6217910617471701
brunone,0.0001,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.005865913338663248,0.06082103169226433,0.2763939130903297,0.44359943940024094
