friction_model,x1,n_total,spacing_m,frac_idx,x_true,x_extracted,loc_error_m,P_2d,alpha_2d,tau_round_sec
steady,2500.0,5,20.0,5,2580.0,2579.7563805104405,0.2436194895594781,0.4168641777579058,0.1890889655233097,3.4482758620689653
steady,2500.0,5,30.0,1,2500.0,2500.0,0.0,2.029137190375153,1.0,3.4482758620689653
steady,2500.0,5,30.0,2,2530.0,2530.452436194895,0.45243619489519915,1.0105075618393942,0.497998640324841,3.4482758620689653
steady,2500.0,5,30.0,3,2560.0,2559.4547563805104,0.5452436194896109,0.4785404602832752,0.2358344534579257,3.4482758620689653
steady,2500.0,5,30.0,4,2590.0,2589.907192575406,0.09280742459395697,0.3957545944167381,0.1950358981610158,3.4482758620689653
steady,2500.0,5,30.0,5,2620.0,2620.359628770301,0.35962877030078744,0.288435329340544,0.1421467856923056,3.4482758620689653
steady,2500.0,5,40.0,1,2500.0,2500.0,0.0,2.049992664399401,1.0,3.4482758620689653
steady,2500.0,5,40.0,2,2540.0,2540.6032482598607,0.6032482598607203,1.0391067944214665,0.5068831769336598,3.4482758620689653
steady,2500.0,5,40.0,3,2580.0,2579.7563805104405,0.2436194895594781,0.4924030176151227,0.2401974534671737,3.4482758620689653
steady,2500.0,5,40.0,4,2620.0,2620.359628770301,0.35962877030078744,0.3938119063040393,0.1921040563427659,3.4482758620689653
steady,2500.0,5,40.0,5,2660.0,2659.512761020881,0.4872389791189562,0.2662724363854818,0.1298894581476433,3.4482758620689653
steady,2500.0,5,50.0,1,2500.0,2500.0,0.0,2.1072683780230173,1.0,3.4482758620689653
steady,2500.0,5,50.0,2,2550.0,2549.303944315545,0.696055684455132,1.074339732099561,0.5098257741178073,3.4482758620689653
steady,2500.0,5,50.0,3,2600.0,2600.058004640371,0.05800464037110942,0.4908818140834337,0.2329469844481631,3.4482758620689653
steady,2500.0,5,50.0,4,2650.0,2649.3619489559164,0.6380510440835678,0.3876802891913134,0.1839729069322554,3.4482758620689653
steady,2500.0,5,50.0,5,2700.0,2700.116009280742,0.11600928074221883,0.2582393613403477,0.122546973149486,3.4482758620689653
steady,2500.0,5,60.0,1,2500.0,2500.0,0.0,2.1962837388686087,1.0,3.4482758620689653
steady,2500.0,5,60.0,2,2560.0,2559.4547563805104,0.5452436194896109,1.1309157698095786,0.5149224345631032,3.4482758620689653
steady,2500.0,5,60.0,3,2620.0,2620.359628770301,0.35962877030078744,0.5081804572932686,0.2313819695969939,3.4482758620689653
steady,2500.0,5,60.0,4,2680.0,2679.814385150812,0.18561484918791393,0.4113609812992009,0.1872986509070585,3.4482758620689653
steady,2500.0,5,60.0,5,2740.0,2740.719257540603,0.7192575406029391,0.2738492156412027,0.1246875395900682,3.4482758620689653
steady,2500.0,5,70.0,1,2500.0,2500.0,0.0,2.300810173971176,1.0,3.4482758620689653
steady,2500.0,5,70.0,2,2570.0,2569.6055684454755,0.3944315545245445,1.195314643540375,0.5195190185886885,3.4482758620689653
steady,2500.0,5,70.0,3,2640.0,2640.661252900232,0.6612529002318297,0.5344166376870094,0.2322732417184211,3.4482758620689653
steady,2500.0,5,70.0,4,2710.0,2710.2668213457077,0.26682134570773997,0.4377669830304511,0.1902664496110383,3.4482758620689653
steady,2500.0,5,70.0,5,2780.0,2779.872389791183,0.12761020881680452,0.3164649137617117,0.137544990604547,3.4482758620689653
steady,2500.0,5,80.0,1,2500.0,2500.0,0.0,2.648641981806753,1.0,3.4482758620689653
steady,2500.0,5,80.0,2,2580.0,2579.7563805104405,0.2436194895594781,1.561349351682414,0.5894905247319799,3.4482758620689653
steady,2500.0,5,80.0,3,2660.0,2659.512761020881,0.4872389791189562,1.0678001095772534,0.4031500357208946,3.4482758620689653
steady,2500.0,5,80.0,4,2740.0,2740.719257540603,0.7192575406029391,0.6893651909878014,0.2602711864128785,3.4482758620689653
steady,2500.0,5,80.0,5,2820.0,2820.475638051044,0.47563805104391577,0.4393257117532509,0.1658682882665659,3.4482758620689653
steady,2500.0,5,90.0,1,2500.0,2500.0,0.0,2.715012497073145,1.0,3.4482758620689653
steady,2500.0,5,90.0,2,2590.0,2589.907192575406,0.09280742459395697,1.6279989813884033,0.5996285406212416,3.4482758620689653
steady,2500.0,5,90.0,3,2680.0,2679.814385150812,0.18561484918791393,1.1773131846806768,0.4336308528781548,3.4482758620689653
steady,2500.0,5,90.0,4,2770.0,2769.721577726218,0.2784222737818709,0.9003161684832451,0.3316066388106167,3.4482758620689653
steady,2500.0,5,90.0,5,2860.0,2859.628770301624,0.37122969837582787,0.7215066461625811,0.265747081068829,3.4482758620689653
steady,2500.0,5,100.0,1,2500.0,2500.0,0.0,2.801111934547327,1.0,3.4482758620689653
steady,2500.0,5,100.0,2,2600.0,2600.058004640371,0.05800464037110942,1.6877982869791643,0.6025458198092039,3.4482758620689653
steady,2500.0,5,100.0,3,2700.0,2700.116009280742,0.11600928074221883,1.1882064585485783,0.4241909949737864,3.4482758620689653
steady,2500.0,5,100.0,4,2800.0,2800.1740139211133,0.17401392111332825,0.8877523696616965,0.3169285592313045,3.4482758620689653
steady,2500.0,5,100.0,5,2900.0,2900.232018561485,0.23201856148489242,0.7065759865831883,0.2522483938855425,3.4482758620689653
steady,2500.0,6,10.0,1,2500.0,2500.0,0.0,3.0017446129398437,1.0,3.4482758620689653
steady,2500.0,6,10.0,2,2510.0,2510.150812064965,0.15081206496506638,1.7037403129326556,0.5675833665489781,3.4482758620689653
steady,2500.0,6,10.0,3,2520.0,2520.30162412993,0.30162412993013277,1.2598922939505104,0.419720014993747,3.4482758620689653
steady,2500.0,6,10.0,4,2530.0,2530.452436194895,0.45243619489519915,0.990864603782793,0.3300962378716028,3.4482758620689653
steady,2500.0,6,10.0,5,2540.0,2540.6032482598607,0.6032482598607203,0.7843357550043148,0.2612932997774762,3.4482758620689653
steady,2500.0,6,10.0,6,2550.0,2549.303944315545,0.696055684455132,0.6119718705299448,0.2038720642295391,3.4482758620689653
steady,2500.0,6,20.0,1,2500.0,2500.0,0.0,2.902292494822057,1.0,3.4482758620689653
steady,2500.0,6,20.0,2,2520.0,2520.30162412993,0.30162412993013277,1.7330055125511454,0.5971160782874153,3.4482758620689653
steady,2500.0,6,20.0,3,2540.0,2540.6032482598607,0.6032482598607203,1.236818532340625,0.4261522691276697,3.4482758620689653
steady,2500.0,6,20.0,4,2560.0,2559.4547563805104,0.5452436194896109,0.8328045272467779,0.2869471387644676,3.4482758620689653
steady,2500.0,6,20.0,5,2580.0,2579.7563805104405,0.2436194895594781,0.5272010444054457,0.1816498665610093,3.4482758620689653
steady,2500.0,6,20.0,6,2600.0,2600.058004640371,0.05800464037110942,0.2985860620903727,0.1028793833230373,3.4482758620689653
steady,2500.0,6,30.0,1,2500.0,2500.0,0.0,2.657848395706606,1.0,3.4482758620689653
steady,2500.0,6,30.0,2,2530.0,2530.452436194895,0.45243619489519915,1.4092207443164158,0.5302111085767047,3.4482758620689653
steady,2500.0,6,30.0,3,2560.0,2559.4547563805104,0.5452436194896109,0.662691103917855,0.2493336734286058,3.4482758620689653
steady,2500.0,6,30.0,4,2590.0,2589.907192575406,0.09280742459395697,0.5069183758007221,0.1907250904978553,3.4482758620689653
steady,2500.0,6,30.0,5,2620.0,2620.359628770301,0.35962877030078744,0.3684228324991572,0.1386169478644058,3.4482758620689653
steady,2500.0,6,30.0,6,2650.0,2649.3619489559164,0.6380510440835678,0.227956735963567,0.0857673960380134,3.4482758620689653
steady,2500.0,6,40.0,1,2500.0,2500.0,0.0,2.831409462292409,1.0,3.4482758620689653
steady,2500.0,6,40.0,2,2540.0,2540.6032482598607,0.6032482598607203,1.387939604526801,0.4901938850635458,3.4482758620689653
steady,2500.0,6,40.0,3,2580.0,2579.7563805104405,0.2436194895594781,0.6088843974230289,0.2150463949251814,3.4482758620689653
steady,2500.0,6,40.0,4,2620.0,2620.359628770301,0.35962877030078744,0.482528974705884,0.1704200615036482,3.4482758620689653
steady,2500.0,6,40.0,5,2660.0,2659.512761020881,0.4872389791189562,0.319329904153909,0.1127812520254023,3.4482758620689653
steady,2500.0,6,40.0,6,2700.0,2700.116009280742,0.11600928074221883,0.2467068934691428,0.0871321851377159,3.4482758620689653
steady,2500.0,6,50.0,1,2500.0,2500.0,0.0,3.0397044613816955,1.0,3.4482758620689653
steady,2500.0,6,50.0,2,2550.0,2549.303944315545,0.696055684455132,1.3557872731722167,0.4460260168042602,3.4482758620689653
steady,2500.0,6,50.0,3,2600.0,2600.058004640371,0.05800464037110942,0.5454467717624553,0.1794407248112939,3.4482758620689653
steady,2500.0,6,50.0,4,2650.0,2649.3619489559164,0.6380510440835678,0.4573065191096104,0.150444401723759,3.4482758620689653
steady,2500.0,6,50.0,5,2700.0,2700.116009280742,0.11600928074221883,0.2828866442488997,0.0930638645443556,3.4482758620689653
steady,2500.0,6,50.0,6,2750.0,2749.4199535962875,0.5800464037124584,0.2901404313926429,0.09545021072896,3.4482758620689653
steady,2500.0,6,60.0,1,2500.0,2500.0,0.0,2.931817956548402,1.0,3.4482758620689653
steady,2500.0,6,60.0,2,2560.0,2559.4547563805104,0.5452436194896109,1.2796145674561483,0.4364577154587813,3.4482758620689653
steady,2500.0,6,60.0,3,2620.0,2620.359628770301,0.35962877030078744,0.5772383104248838,0.1968875008544051,3.4482758620689653
steady,2500.0,6,60.0,4,2680.0,2679.814385150812,0.18561484918791393,0.4689419408321521,0.1599492014109336,3.4482758620689653
steady,2500.0,6,60.0,5,2740.0,2740.719257540603,0.7192575406029391,0.3065869777156077,0.1045723105115807,3.4482758620689653
steady,2500.0,6,60.0,6,2800.0,2800.1740139211133,0.17401392111332825,0.2527551197765856,0.0862110552300974,3.4482758620689653
steady,2500.0,6,70.0,1,2500.0,2500.0,0.0,2.838477562151577,1.0,3.4482758620689653
steady,2500.0,6,70.0,2,2570.0,2569.6055684454755,0.3944315545245445,1.1912564602721578,0.4196814786054467,3.4482758620689653
steady,2500.0,6,70.0,3,2640.0,2640.661252900232,0.6612529002318297,0.5492565430081505,0.1935039227831034,3.4482758620689653
steady,2500.0,6,70.0,4,2710.0,2710.2668213457077,0.26682134570773997,0.462307615556254,0.162871682242865,3.4482758620689653
steady,2500.0,6,70.0,5,2780.0,2779.872389791183,0.12761020881680452,0.3515601386705753,0.1238551762248532,3.4482758620689653
steady,2500.0,6,70.0,6,2850.0,2849.4779582366587,0.522041763341349,0.2446121196367408,0.0861772250372568,3.4482758620689653
steady,2500.0,6,80.0,1,2500.0,2500.0,0.0,3.07368842747478,1.0,3.4482758620689653
steady,2500.0,6,80.0,2,2580.0,2579.7563805104405,0.2436194895594781,1.4521949677667438,0.4724600433752517,3.4482758620689653
steady,2500.0,6,80.0,3,2660.0,2659.512761020881,0.4872389791189562,1.034586462191909,0.3365944488530621,3.4482758620689653
steady,2500.0,6,80.0,4,2740.0,2740.719257540603,0.7192575406029391,0.720401145235654,0.2343767633687929,3.4482758620689653
steady,2500.0,6,80.0,5,2820.0,2820.475638051044,0.47563805104391577,0.504244576441504,0.1640519487708034,3.4482758620689653
steady,2500.0,6,80.0,6,2900.0,2900.232018561485,0.23201856148489242,0.3401471326685518,0.1106641550353895,3.4482758620689653
steady,2500.0,6,90.0,1,2500.0,2500.0,0.0,3.040344114288556,1.0,3.4482758620689653
steady,2500.0,6,90.0,2,2590.0,2589.907192575406,0.09280742459395697,1.591823456808557,0.523566871699668,3.4482758620689653
steady,2500.0,6,90.0,3,2680.0,2679.814385150812,0.18561484918791393,1.175672674697002,0.3866906608274211,3.4482758620689653
steady,2500.0,6,90.0,4,2770.0,2769.721577726218,0.2784222737818709,0.9466171028109032,0.3113519612343002,3.4482758620689653
steady,2500.0,6,90.0,5,2860.0,2859.628770301624,0.37122969837582787,0.8013550301909391,0.2635737929877247,3.4482758620689653
steady,2500.0,6,90.0,6,2950.0,2949.5359628770298,0.4640371229702396,0.6783513432381065,0.2231166334264901,3.4482758620689653
steady,2500.0,6,100.0,1,2500.0,2500.0,0.0,2.9564893291540657,1.0,3.4482758620689653
steady,2500.0,6,100.0,2,2600.0,2600.058004640371,0.05800464037110942,1.571570309056466,0.5315663728460459,3.4482758620689653
steady,2500.0,6,100.0,3,2700.0,2700.116009280742,0.11600928074221883,1.1638167655093508,0.3936482212308039,3.4482758620689653
steady,2500.0,6,100.0,4,2800.0,2800.1740139211133,0.17401392111332825,0.9491282267217636,0.321032184138928,3.4482758620689653
steady,2500.0,6,100.0,5,2900.0,2900.232018561485,0.23201856148489242,0.8077702948234105,0.2732194183344257,3.4482758620689653
steady,2500.0,6,100.0,6,3000.0,3000.290023201856,0.29002320185600183,0.6844899326520824,0.2315211916722642,3.4482758620689653
steady,2500.0,7,10.0,1,2500.0,2500.0,0.0,3.130447468556893,1.0,3.4482758620689653
steady,2500.0,7,10.0,2,2510.0,2510.150812064965,0.15081206496506638,1.579640845836205,0.5046054475286897,3.4482758620689653
steady,2500.0,7,10.0,3,2520.0,2520.30162412993,0.30162412993013277,1.1757901078832895,0.3755980957014167,3.4482758620689653
steady,2500.0,7,10.0,4,2530.0,2530.452436194895,0.45243619489519915,0.9500311045323402,0.3034809285492644,3.4482758620689653
steady,2500.0,7,10.0,5,2540.0,2540.6032482598607,0.6032482598607203,0.7732562292802806,0.247011405572873,3.4482758620689653
steady,2500.0,7,10.0,6,2550.0,2549.303944315545,0.696055684455132,0.6227893658107645,0.1989457967483046,3.4482758620689653
steady,2500.0,7,10.0,7,2560.0,2559.4547563805104,0.5452436194896109,0.5020678665808664,0.1603821407718159,3.4482758620689653
steady,2500.0,7,20.0,1,2500.0,2500.0,0.0,3.217715970249409,1.0,3.4482758620689653
steady,2500.0,7,20.0,2,2520.0,2520.30162412993,0.30162412993013277,1.6121890835566717,0.5010352369391102,3.4482758620689653
steady,2500.0,7,20.0,3,2540.0,2540.6032482598607,0.6032482598607203,1.1652719432629102,0.3621425738122524,3.4482758620689653
steady,2500.0,7,20.0,4,2560.0,2559.4547563805104,0.5452436194896109,0.8008860466966594,0.248898925231919,3.4482758620689653
steady,2500.0,7,20.0,5,2580.0,2579.7563805104405,0.2436194895594781,0.5251523303575916,0.1632065524779324,3.4482758620689653
steady,2500.0,7,20.0,6,2600.0,2600.058004640371,0.05800464037110942,0.3216937316951173,0.099975801055611,3.4482758620689653
steady,2500.0,7,20.0,7,2620.0,2620.359628770301,0.35962877030078744,0.2176952827279074,0.0676552202682555,3.4482758620689653
steady,2500.0,7,30.0,1,2500.0,2500.0,0.0,2.7545129991019235,1.0,3.4482758620689653
steady,2500.0,7,30.0,2,2530.0,2530.452436194895,0.45243619489519915,1.404031141248439,0.5097202814821374,3.4482758620689653
steady,2500.0,7,30.0,3,2560.0,2559.4547563805104,0.5452436194896109,0.674493747728062,0.2448686021623324,3.4482758620689653
steady,2500.0,7,30.0,4,2590.0,2589.907192575406,0.09280742459395697,0.5453097421292561,0.1979695656934811,3.4482758620689653
steady,2500.0,7,30.0,5,2620.0,2620.359628770301,0.35962877030078744,0.4106301184525992,0.1490753968438269,3.4482758620689653
steady,2500.0,7,30.0,6,2650.0,2649.3619489559164,0.6380510440835678,0.2674810443463302,0.0971064737881212,3.4482758620689653
steady,2500.0,7,30.0,7,2680.0,2679.814385150812,0.18561484918791393,0.2191956926368806,0.0795769316421257,3.4482758620689653
steady,2500.0,7,40.0,1,2500.0,2500.0,0.0,2.757250963226497,1.0,3.4482758620689653
steady,2500.0,7,40.0,2,2540.0,2540.6032482598607,0.6032482598607203,1.4465629194653151,0.5246395553970782,3.4482758620689653
steady,2500.0,7,40.0,3,2580.0,2579.7563805104405,0.2436194895594781,0.6996502680052893,0.2537492151917024,3.4482758620689653
steady,2500.0,7,40.0,4,2620.0,2620.359628770301,0.35962877030078744,0.5303171509918841,0.1923354667619063,3.4482758620689653
steady,2500.0,7,40.0,5,2660.0,2659.512761020881,0.4872389791189562,0.3613136566019945,0.1310412658915858,3.4482758620689653
steady,2500.0,7,40.0,6,2700.0,2700.116009280742,0.11600928074221883,0.2744866348098728,0.0995508346794346,3.4482758620689653
steady,2500.0,7,40.0,7,2740.0,2740.719257540603,0.7192575406029391,0.2082025562444282,0.0755109197607433,3.4482758620689653
steady,2500.0,7,50.0,1,2500.0,2500.0,0.0,2.66093440306176,1.0,3.4482758620689653
steady,2500.0,7,50.0,2,2550.0,2549.303944315545,0.696055684455132,1.3568718510243158,0.5099230741889217,3.4482758620689653
steady,2500.0,7,50.0,3,2600.0,2600.058004640371,0.05800464037110942,0.6461820949409597,0.2428402948217893,3.4482758620689653
steady,2500.0,7,50.0,4,2650.0,2649.3619489559164,0.6380510440835678,0.5134893991471093,0.1929733399501585,3.4482758620689653
steady,2500.0,7,50.0,5,2700.0,2700.116009280742,0.11600928074221883,0.3492937924434925,0.1312673442988987,3.4482758620689653
steady,2500.0,7,50.0,6,2750.0,2749.4199535962875,0.5800464037124584,0.3187141488515969,0.1197752746121339,3.4482758620689653
steady,2500.0,7,50.0,7,2800.0,2800.1740139211133,0.17401392111332825,0.2055025228178393,0.07722945841182,3.4482758620689653
steady,2500.0,7,60.0,1,2500.0,2500.0,0.0,2.7139107150157784,1.0,3.4482758620689653
steady,2500.0,7,60.0,2,2560.0,2559.4547563805104,0.5452436194896109,1.381019577097707,0.5088669901543456,3.4482758620689653
steady,2500.0,7,60.0,3,2620.0,2620.359628770301,0.35962877030078744,0.6477073724150858,0.23866200491836,3.4482758620689653
steady,2500.0,7,60.0,4,2680.0,2679.814385150812,0.18561484918791393,0.5167161495401069,0.1903954123034231,3.4482758620689653
steady,2500.0,7,60.0,5,2740.0,2740.719257540603,0.7192575406029391,0.3461863660923011,0.1275599687848568,3.4482758620689653
steady,2500.0,7,60.0,6,2800.0,2800.1740139211133,0.17401392111332825,0.2766933105620388,0.1019537264181626,3.4482758620689653
steady,2500.0,7,60.0,7,2860.0,2859.628770301624,0.37122969837582787,0.2120089326530604,0.0781193469188347,3.4482758620689653
steady,2500.0,7,70.0,1,2500.0,2500.0,0.0,2.773092871766487,1.0,3.4482758620689653
steady,2500.0,7,70.0,2,2570.0,2569.6055684454755,0.3944315545245445,1.3887308595324257,0.5007877210573877,3.4482758620689653
steady,2500.0,7,70.0,3,2640.0,2640.661252900232,0.6612529002318297,0.6488018187199238,0.2339632492389736,3.4482758620689653
steady,2500.0,7,70.0,4,2710.0,2710.2668213457077,0.26682134570773997,0.5347695234302586,0.1928422696819401,3.4482758620689653
steady,2500.0,7,70.0,5,2780.0,2779.872389791183,0.12761020881680452,0.4045339834615965,0.1458782673960373,3.4482758620689653
steady,2500.0,7,70.0,6,2850.0,2849.4779582366587,0.522041763341349,0.2765060390734791,0.0997103421557396,3.4482758620689653
steady,2500.0,7,70.0,7,2920.0,2920.533642691415,0.5336426914150252,0.2355270034071292,0.0849329662937311,3.4482758620689653
steady,2500.0,7,80.0,1,2500.0,2500.0,0.0,3.137574292403466,1.0,3.4482758620689653
steady,2500.0,7,80.0,2,2580.0,2579.7563805104405,0.2436194895594781,1.711420397354134,0.5454597207459716,3.4482758620689653
steady,2500.0,7,80.0,3,2660.0,2659.512761020881,0.4872389791189562,1.2250946674658665,0.390459174283778,3.4482758620689653
steady,2500.0,7,80.0,4,2740.0,2740.719257540603,0.7192575406029391,0.8472793696228516,0.2700428071692966,3.4482758620689653
steady,2500.0,7,80.0,5,2820.0,2820.475638051044,0.47563805104391577,0.5696010087560123,0.1815418395462701,3.4482758620689653
steady,2500.0,7,80.0,6,2900.0,2900.232018561485,0.23201856148489242,0.3636312653883778,0.1158956670026214,3.4482758620689653
steady,2500.0,7,80.0,7,2980.0,2979.9883990719254,0.011600928074585681,0.2334119090079091,0.0743924724182736,3.4482758620689653
steady,2500.0,7,90.0,1,2500.0,2500.0,0.0,3.1785497930669684,1.0,3.4482758620689653
steady,2500.0,7,90.0,2,2590.0,2589.907192575406,0.09280742459395697,1.619278542415217,0.5094394135171884,3.4482758620689653
steady,2500.0,7,90.0,3,2680.0,2679.814385150812,0.18561484918791393,1.2341840921168257,0.3882852786540641,3.4482758620689653
steady,2500.0,7,90.0,4,2770.0,2769.721577726218,0.2784222737818709,0.9947165375161002,0.3129466587831247,3.4482758620689653
steady,2500.0,7,90.0,5,2860.0,2859.628770301624,0.37122969837582787,0.8340304571010135,0.2623933905078962,3.4482758620689653
steady,2500.0,7,90.0,6,2950.0,2949.5359628770298,0.4640371229702396,0.706111025652622,0.2221488010641792,3.4482758620689653
steady,2500.0,7,90.0,7,3040.0,3039.443155452436,0.5568445475641965,0.5937908146860005,0.1868118649521153,3.4482758620689653
steady,2500.0,7,100.0,1,2500.0,2500.0,0.0,3.156946852955465,1.0,3.4482758620689653
steady,2500.0,7,100.0,2,2600.0,2600.058004640371,0.05800464037110942,1.603572764894832,0.5079505102829344,3.4482758620689653
steady,2500.0,7,100.0,3,2700.0,2700.116009280742,0.11600928074221883,1.2164713479593978,0.3853315892285496,3.4482758620689653
steady,2500.0,7,100.0,4,2800.0,2800.1740139211133,0.17401392111332825,0.9922028283373115,0.314291901179278,3.4482758620689653
steady,2500.0,7,100.0,5,2900.0,2900.232018561485,0.23201856148489242,0.8275855121956814,0.2621474325489242,3.4482758620689653
steady,2500.0,7,100.0,6,3000.0,3000.290023201856,0.29002320185600183,0.7026171767456192,0.2225622443050773,3.4482758620689653
steady,2500.0,7,100.0,7,3100.0,3100.348027842227,0.34802784222711125,0.5870216863247654,0.1859460148260679,3.4482758620689653
steady,2500.0,8,10.0,1,2500.0,2500.0,0.0,2.83425398707178,1.0,3.4482758620689653
steady,2500.0,8,10.0,2,2510.0,2510.150812064965,0.15081206496506638,1.6433042099210016,0.5798013224703221,3.4482758620689653
steady,2500.0,8,10.0,3,2520.0,2520.30162412993,0.30162412993013277,1.2167327836183672,0.4292956062400883,3.4482758620689653
steady,2500.0,8,10.0,4,2530.0,2530.452436194895,0.45243619489519915,0.9706630003508284,0.3424756584196154,3.4482758620689653
steady,2500.0,8,10.0,5,2540.0,2540.6032482598607,0.6032482598607203,0.8048669564286506,0.2839784155195639,3.4482758620689653
steady,2500.0,8,10.0,6,2550.0,2549.303944315545,0.696055684455132,0.6701722134107385,0.2364545367026648,3.4482758620689653
steady,2500.0,8,10.0,7,2560.0,2559.4547563805104,0.5452436194896109,0.5522110767694791,0.1948347181615851,3.4482758620689653
steady,2500.0,8,10.0,8,2570.0,2569.6055684454755,0.3944315545245445,0.4485774189619749,0.1582700142641148,3.4482758620689653
steady,2500.0,8,20.0,1,2500.0,2500.0,0.0,2.797380094538833,1.0,3.4482758620689653
steady,2500.0,8,20.0,2,2520.0,2520.30162412993,0.30162412993013277,1.6437921587213276,0.587618451253875,3.4482758620689653
steady,2500.0,8,20.0,3,2540.0,2540.6032482598607,0.6032482598607203,1.1833781378800543,0.4230308709890003,3.4482758620689653
steady,2500.0,8,20.0,4,2560.0,2559.4547563805104,0.5452436194896109,0.802690298520266,0.2869435941462916,3.4482758620689653
steady,2500.0,8,20.0,5,2580.0,2579.7563805104405,0.2436194895594781,0.5317511089682321,0.1900889728951527,3.4482758620689653
steady,2500.0,8,20.0,6,2600.0,2600.058004640371,0.05800464037110942,0.3364570331016184,0.120275765799029,3.4482758620689653
steady,2500.0,8,20.0,7,2620.0,2620.359628770301,0.35962877030078744,0.235316510379528,0.0841203205953038,3.4482758620689653
steady,2500.0,8,20.0,8,2640.0,2640.661252900232,0.6612529002318297,0.1890687411963497,0.0675877910068274,3.4482758620689653
steady,2500.0,8,30.0,1,2500.0,2500.0,0.0,2.7182269944857462,1.0,3.4482758620689653
steady,2500.0,8,30.0,2,2530.0,2530.452436194895,0.45243619489519915,1.4326670106368466,0.5270593712530947,3.4482758620689653
steady,2500.0,8,30.0,3,2560.0,2559.4547563805104,0.5452436194896109,0.709331936880171,0.2609539005826728,3.4482758620689653
steady,2500.0,8,30.0,4,2590.0,2589.907192575406,0.09280742459395697,0.5752280425665741,0.2116188396824452,3.4482758620689653
steady,2500.0,8,30.0,5,2620.0,2620.359628770301,0.35962877030078744,0.432630033687004,0.1591589056265892,3.4482758620689653
steady,2500.0,8,30.0,6,2650.0,2649.3619489559164,0.6380510440835678,0.2902066819781725,0.106763225649253,3.4482758620689653
steady,2500.0,8,30.0,7,2680.0,2679.814385150812,0.18561484918791393,0.2429386180445828,0.0893739259220857,3.4482758620689653
steady,2500.0,8,30.0,8,2710.0,2710.2668213457077,0.26682134570773997,0.1862638723403464,0.0685240315537316,3.4482758620689653
steady,2500.0,8,40.0,1,2500.0,2500.0,0.0,2.74768947863916,1.0,3.4482758620689653
steady,2500.0,8,40.0,2,2540.0,2540.6032482598607,0.6032482598607203,1.5016244410897808,0.5465044186264766,3.4482758620689653
steady,2500.0,8,40.0,3,2580.0,2579.7563805104405,0.2436194895594781,0.7852373350876196,0.2857809593085903,3.4482758620689653
steady,2500.0,8,40.0,4,2620.0,2620.359628770301,0.35962877030078744,0.6089705516446108,0.2216300482200826,3.4482758620689653
steady,2500.0,8,40.0,5,2660.0,2659.512761020881,0.4872389791189562,0.4362059485636343,0.1587537281613323,3.4482758620689653
steady,2500.0,8,40.0,6,2700.0,2700.116009280742,0.11600928074221883,0.3243661512077362,0.1180505125231196,3.4482758620689653
steady,2500.0,8,40.0,7,2740.0,2740.719257540603,0.7192575406029391,0.2458413356994583,0.0894720228070369,3.4482758620689653
steady,2500.0,8,40.0,8,2780.0,2779.872389791183,0.12761020881680452,0.1770415131110467,0.0644328678649413,3.4482758620689653
steady,2500.0,8,50.0,1,2500.0,2500.0,0.0,2.740647424339413,1.0,3.4482758620689653
steady,2500.0,8,50.0,2,2550.0,2549.303944315545,0.696055684455132,1.5215433963445344,0.5551766282783627,3.4482758620689653
steady,2500.0,8,50.0,3,2600.0,2600.058004640371,0.05800464037110942,0.7768573238483377,0.2834575936142483,3.4482758620689653
steady,2500.0,8,50.0,4,2650.0,2649.3619489559164,0.6380510440835678,0.6029080687222591,0.2199874611261169,3.4482758620689653
steady,2500.0,8,50.0,5,2700.0,2700.116009280742,0.11600928074221883,0.4187519807945703,0.1527930871646153,3.4482758620689653
steady,2500.0,8,50.0,6,2750.0,2749.4199535962875,0.5800464037124584,0.3650964049647515,0.1332153861610826,3.4482758620689653
steady,2500.0,8,50.0,7,2800.0,2800.1740139211133,0.17401392111332825,0.2355647908203535,0.0859522420608818,3.4482758620689653
steady,2500.0,8,50.0,8,2850.0,2849.4779582366587,0.522041763341349,0.1876910562657402,0.0684842036224269,3.4482758620689653
steady,2500.0,8,60.0,1,2500.0,2500.0,0.0,2.647948002661762,1.0,3.4482758620689653
steady,2500.0,8,60.0,2,2560.0,2559.4547563805104,0.5452436194896109,1.4560960758583406,0.5498960230316638,3.4482758620689653
steady,2500.0,8,60.0,3,2620.0,2620.359628770301,0.35962877030078744,0.7438327255123783,0.2809091133076122,3.4482758620689653
steady,2500.0,8,60.0,4,2680.0,2679.814385150812,0.18561484918791393,0.6082969136808706,0.2297238892415562,3.4482758620689653
steady,2500.0,8,60.0,5,2740.0,2740.719257540603,0.7192575406029391,0.4148165632302747,0.1566558568420883,3.4482758620689653
steady,2500.0,8,60.0,6,2800.0,2800.1740139211133,0.17401392111332825,0.306995267793498,0.1159370453970022,3.4482758620689653
steady,2500.0,8,60.0,7,2860.0,2859.628770301624,0.37122969837582787,0.2216279466812713,0.0836979980190272,3.4482758620689653
steady,2500.0,8,60.0,8,2920.0,2920.533642691415,0.5336426914150252,0.1820152170488987,0.0687382142194386,3.4482758620689653
steady,2500.0,8,70.0,1,2500.0,2500.0,0.0,2.686672742476563,1.0,3.4482758620689653
steady,2500.0,8,70.0,2,2570.0,2569.6055684454755,0.3944315545245445,1.4985429854484529,0.5577690806015705,3.4482758620689653
