friction_model,x1,spacing_m,n_total,n_points,alpha_key,k_dx,r2_dx,k_idx,r2_idx,delta_r2,fit_ok,idx_better
brunone,2500.0,30.0,6,6,alpha_2d,0.39002477298230337,0.978200289839657,1.2595860654309974,0.9603305748764005,-0.01786971496325651,True,False
brunone,2500.0,30.0,7,7,alpha_2d,0.3933655775774766,0.9826815283500117,1.2092830717902237,0.9481090871333865,-0.03457244121662517,True,False
brunone,2500.0,30.0,8,8,alpha_2d,0.3954562988720705,0.9744305728048155,1.1757478762151743,0.9495183844668906,-0.024912188337924857,True,False
brunone,2500.0,40.0,2,2,alpha_2d,,,,,,False,False
brunone,2500.0,40.0,3,3,alpha_2d,0.4145483802704553,0.997751053988899,1.8019679758467577,0.9738021969137789,-0.023948857075120067,True,False
brunone,2500.0,40.0,4,4,alpha_2d,0.42099809045428666,0.9996655361502413,1.635721468599994,0.9682591563974943,-0.03140637975274707,True,False
brunone,2500.0,40.0,5,5,alpha_2d,0.43376149881726844,0.9969662465622589,1.569967685123935,0.9711307087410977,-0.025835537821161103,True,False
brunone,2500.0,40.0,6,6,alpha_2d,0.41693466946215674,0.9820050849017017,1.4387681028144617,0.9882427027008619,0.006237617799160211,True,True
brunone,2500.0,40.0,7,7,alpha_2d,0.37665538486112393,0.974371133785374,1.2386432433076249,0.9771535831099404,0.002782449324566394,True,True
brunone,2500.0,40.0,8,8,alpha_2d,0.37570675134502374,0.9524216811485792,1.193883754810898,0.9830937501243173,0.030672068975738154,True,True
brunone,2500.0,50.0,2,2,alpha_2d,,,,,,False,False
brunone,2500.0,50.0,3,3,alpha_2d,0.3419750206317351,0.99598880568042,1.5597092643199613,0.963519920835539,-0.032468884844881085,True,False
brunone,2500.0,50.0,4,4,alpha_2d,0.38137354766231724,0.9902453541889972,1.5443334982803232,0.9416711165431497,-0.04857423764584745,True,False
brunone,2500.0,50.0,5,5,alpha_2d,0.4055472476103453,0.9976542664097962,1.5285057198664074,0.9592601747553813,-0.038394091654414875,True,False
brunone,2500.0,50.0,6,6,alpha_2d,0.39957982835845973,0.9707489815096578,1.4473976457662885,0.9961524333133537,0.025403451803695853,True,True
brunone,2500.0,50.0,7,7,alpha_2d,0.3754357708290701,0.9455468309381542,1.3045589751246491,0.9840439411408881,0.03849711020273394,True,True
brunone,2500.0,50.0,8,8,alpha_2d,0.36630141173526987,0.933124251745382,1.2220228290843298,0.9830151272602659,0.0498908755148838,True,True
brunone,2500.0,60.0,2,2,alpha_2d,,,,,,False,False
brunone,2500.0,60.0,3,3,alpha_2d,0.27160466605075484,0.9962842719280853,1.3186460679250658,0.9932728296261322,-0.00301144230195316,True,False
brunone,2500.0,60.0,4,4,alpha_2d,0.34783144744208,0.991456546116292,1.4603183425263355,0.9346435466660983,-0.05681299945019369,True,False
brunone,2500.0,60.0,5,5,alpha_2d,0.36341365411786186,0.9984779587233429,1.42578290877712,0.9663261601615298,-0.03215179856181305,True,False
brunone,2500.0,60.0,6,6,alpha_2d,0.3535434508611319,0.9754055990023565,1.3196674536231843,0.9930861823575873,0.017680583355230817,True,True
brunone,2500.0,60.0,7,7,alpha_2d,0.3411841197036004,0.9532141289835458,1.22255174521574,0.9911030397322449,0.037888910748699045,True,True
brunone,2500.0,60.0,8,8,alpha_2d,0.34075905661405625,0.9338626371698886,1.174909038575618,0.9914061072907117,0.05754347012082306,True,True
brunone,2500.0,70.0,2,2,alpha_2d,,,,,,False,False
brunone,2500.0,70.0,3,3,alpha_2d,0.23942209469387668,0.9744791410486592,1.218767163101566,0.9998720707409762,0.02539292969231699,True,True
brunone,2500.0,70.0,4,4,alpha_2d,0.32818486791854445,0.9885655576157639,1.4353428143465354,0.9428428171545161,-0.0457227404612478,True,False
brunone,2500.0,70.0,5,5,alpha_2d,0.34203183210116417,0.9899981153496473,1.3963910871966232,0.9857601489691137,-0.004237966380533642,True,False
brunone,2500.0,70.0,6,6,alpha_2d,0.33040265947298125,0.9861913372172784,1.2592379193102987,0.9790807323104986,-0.007110604906779727,True,False
brunone,2500.0,70.0,7,7,alpha_2d,0.31724710751374263,0.9528424383253519,1.160566098783118,0.9931477495827812,0.04030531125742931,True,True
brunone,2500.0,70.0,8,8,alpha_2d,0.28794286684961046,0.9651464163074668,1.0029781937377757,0.9782004386386426,0.013054022331175807,True,True
brunone,2500.0,80.0,2,2,alpha_2d,,,,,,False,False
