sample_id,n_frac,fracture_positions_m,fracture_Cf_m2,fracture_kleak_m2p5_s,fracture_Kp_s2_m5,fracture_alpha_ss,fracture_Q_ss_m3_s,fracture_types,pump_closure_tc_s,ramp_type,wavespeed_m_s,H_ext_m,initial_velocity_m_s,H0_realized_m,perf_num_holes,perf_diameter_m,perf_cd,has_fault,fault_cluster_idx,steady_mass_residual,pre_shut_drift_m
586,5,4814.4575|4861.2964|4877.5225|4900.597|4928.0825,0.02284489|0.023684515|0.022726163|0.018932471|0.012,2.9444502e-05|3.139173e-05|2.3704742e-05|3.178003e-05|0.0005,38383.047|38383.047|38383.047|38383.047|38383.047,0.04798934|0.051146224|0.03861845|0.05176709|0.8104789,0.00096844777|0.0010321552|0.00077933876|0.0010446846|0.016355852,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type IV: 砂堵闭合/未起裂死簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.03372230753302574,linear,1427.6331787109375,68.09000396728516,1.3165844678878784,1229.1390380859375,16,0.011735021748626857,0.6658909476388097,1,4,2.1318198061329695e-14,1.978150976356119e-11
587,6,4580.2397|4619.34|4664.63|4679.183|4719.485|4768.111,0.012072693|0.010865019|0.011119425|0.012752915|0.009646332|0.011103894,2.8616352e-05|3.1872674e-05|3.946505e-05|3.750727e-05|3.3291446e-05|3.9111947e-05,113774.08|113774.08|113774.08|113774.08|113774.08|113774.08,0.13636543|0.15187697|0.18804576|0.17871808|0.15863208|0.18636169,0.0017438163|0.0019421752|0.0024046951|0.0022854144|0.0020285584|0.0023831595,Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.05322003364562988,cosine,1419.962646484375,185.6986541748047,0.8342837691307068,3930.166015625,16,0.008784897096743911,0.6901533741023806,0,-1,3.825453205618702e-14,2.3646862246096134e-11
588,2,4786.7466|4834.9014,0.009965672|0.010490118,5.8384492e-05|0.0005,367997.34|367997.34,0.108712666|0.8912873,0.0024680824|0.020234723,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.005842441692948341,linear,1493.075439453125,118.88096618652344,1.4811424016952515,2007.5096435546875,8,0.009130288422947283,0.7105248964096034,1,1,2.0936365773102823e-14,1.3415046851150692e-11
589,2,4872.1553|4890.223,0.007321587|0.005691235,0.00030596045|0.00023879888,2374923.5|2374923.5,0.55255085|0.44744915,0.0094182305|0.007626772,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.05281987413764,linear,1461.3851318359375,110.52400970458984,1.1120245456695557,1326.2269287109375,4,0.00857922482954891,0.6335482850709051,0,-1,2.236973627167682e-13,1.9167600839864463e-10
590,2,4604.221|4647.007,0.010796112|0.013013929,0.00044867984|0.0005187917,284374.25|284374.25,0.46606916|0.53393084,0.006899517|0.007904116,Type I: 优势发育主进液簇|Type V: 沟通天然断层/强微裂缝簇,0.017407534644007683,linear,1448.47412109375,195.37936401367188,0.9657964706420898,486.5368957519531,12,0.00806155021793864,0.6911894759850772,0,-1,2.9319005990374736e-13,6.394884621840902e-11
591,2,4780.558|4812.187,0.012|0.021195285,0.0005|2.1684034e-05,164599.3|164599.3,0.95762545|0.042374577,0.013823434|0.0006116819,Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇,0.03809367120265961,linear,1409.325439453125,127.86360168457031,0.9417542219161987,964.3270874023438,12,0.00913233547324836,0.7079485107422879,1,0,2.4875988855616038e-14,7.617018127348274e-12
592,5,4715.727|4762.2876|4804.3384|4849.6353|4899.4688,0.007425222|0.007560447|0.008997746|0.006686892|0.006556269,0.00013351112|0.000120316836|0.0010578863|0.000109499226|0.00011857861,477205.4|477205.4|477205.4|477205.4|477205.4,0.09983737|0.089922555|0.63990533|0.0817986|0.08853611,0.0019922242|0.0017943771|0.012769115|0.001632266|0.001766711,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.08998800814151764,linear,1471.7713623046875,58.28313064575195,1.3018542528152466,358.7328186035156,8,0.008721446640144761,0.6838185850745211,1,2,2.0377120401194465e-13,1.318767317570746e-11
593,3,4506.3716|4554.6626|4590.941,0.014535013|0.017570563|0.0139467055,0.00047784857|0.0005107566|0.00042893802,232018.94|232018.94|232018.94,0.3372304|0.35886574|0.30390388,0.0051416955|0.0054715658|0.0046335715,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type II: 均衡/正常发育簇,0.05877212435007095,linear,1432.64697265625,110.72049713134766,0.9947110414505005,275.31170654296875,12,0.008465531485689261,0.6939196672149912,0,-1,1.067218755317241e-13,2.4272139853565022e-11
594,5,4653.8545|4696.222|4725.53|4773.7246|4787.08,0.011840658|0.012587976|0.01093486|0.012336923|0.01019742,5.693958e-05|6.32328e-05|5.4319422e-05|5.110754e-05|6.550538e-05,496071.94|496071.94|496071.94|496071.94|496071.94,0.19562042|0.21719015|0.1866198|0.1755974|0.22497225,0.0036915734|0.004098618|0.0035217218|0.003313717|0.004245475,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.0767425149679184,linear,1488.0068359375,150.04022216796875,1.2311604022979736,4427.21728515625,6,0.010345820433384542,0.6354877319084081,0,-1,1.268562874510255e-14,2.1373125491663814e-10
595,5,4743.3994|4761.1885|4780.498|4815.245|4828.34,0.0065952605|0.0056587937|0.0053665056|0.005459141|0.0046880958,1.1457681e-05|1.2721265e-05|0.0005|1.1684788e-05|1.41205155e-05,1200229.9|1200229.9|1200229.9|1200229.9|1200229.9,0.023456775|0.02604105|0.89768225|0.02391767|0.028902285,0.00030374544|0.00033720964|0.011624228|0.00030971365|0.0003742602,Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇,0.054170724004507065,cosine,1458.2430419921875,92.65117645263672,0.8448095321655273,828.1535034179688,4,0.010341970704081629,0.6132842389364205,1,2,1.291414891690934e-13,4.172306944383308e-11
596,3,4572.3145|4621.408|4665.908,0.01932111|0.025613714|0.027346604,0.00030935564|0.00022628413|0.00022426974,1260768.5|1260768.5|1260768.5,0.40089953|0.30081567|0.2982848,0.008145866|0.006112265|0.00606084,Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.04499123618006706,linear,1477.6925048828125,141.1990966796875,1.3256199359893799,994.48779296875,4,0.009266410664463175,0.7453493398617145,0,-1,5.071249613275951e-14,2.205524651799351e-11
597,3,4855.028|4871.3867|4887.3945,0.026589748|0.019711675|0.020755654,8.2207545e-05|9.426587e-05|0.00010131134,471860.25|471860.25|471860.25,0.29608178|0.33933765|0.36458057,0.006705193|0.007684784|0.008256446,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.04552270844578743,linear,1405.04150390625,198.81256103515625,1.477463960647583,6973.06884765625,6,0.009745378034525765,0.7343537076986086,0,-1,9.927403002299787e-14,5.566107574850321e-10
598,4,4836.413|4882.6255|4912.2666|4944.4214,0.008344212|0.007605048|0.0064818333|0.007649621,3.301019e-05|3.0394176e-05|3.490726e-05|0.0005,367745.84|367745.84|367745.84|367745.84,0.057250127|0.052700553|0.06051253|0.8295368,0.0011366558|0.0010463276|0.0012014282|0.016469795,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.049280427396297455,cosine,1405.79833984375,134.97633361816406,1.295298457145691,1398.18798828125,8,0.009705001615016058,0.6290794752323994,1,3,2.4377093225946833e-13,1.6302692529279739e-10
599,1,4765.89,0.012,0.0005,83075.59,1.0,0.014616843,Type V: 沟通天然断层/强微裂缝簇,0.031658731400966644,cosine,1469.6241455078125,152.47360229492188,0.9536101818084717,1066.3837890625,12,0.011375274182178794,0.6422718702830141,1,0,4.0944518961286494e-14,4.160938260611147e-11
600,6,4758.6255|4802.9365|4842.5806|4869.118|4887.4624|4934.364,0.01241058|0.0124544175|0.012|0.012025142|0.012435949|0.01205813,1.366638e-05|1.2756859e-05|0.0005|1.3465326e-05|1.5472864e-05|1.5734366e-05,130487.875|130487.875|130487.875|130487.875|130487.875|130487.875,0.024279851|0.022657836|0.87373644|0.0239107|0.027475415|0.027939744,0.0004452809|0.00041553393|0.01602391|0.00043851085|0.000503886|0.0005124016,Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇,0.08851143717765808,cosine,1487.740478515625,79.03871154785156,1.1964797973632812,1205.508544921875,12,0.00947414947872207,0.7387777836977223,1,2,1.7801713336935976e-13,7.071321306284517e-11
601,5,4652.6255|4699.0825|4712.303|4745.165|4785.116,0.007236582|0.0075003565|0.0074750856|0.0077852714|0.0059940224,0.00032227367|0.000355516|0.00030676683|0.00036284304|0.00029966468,92559.4|92559.4|92559.4|92559.4|92559.4,0.19604382|0.21568486|0.18633415|0.2199506|0.18198657,0.0028602795|0.0031468424|0.0027186156|0.0032090794|0.0026551844,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.013224766589701176,cosine,1408.4984130859375,154.185791015625,0.9518589973449707,274.1249694824219,12,0.0105572761335995,0.70642384367347,0,-1,1.184225108382883e-13,1.722355591482483e-11
602,2,4501.9053|4523.944,0.0045459475|0.0062572034,0.00010238478|0.00096007326,48970.14|48970.14,0.098315716|0.9016843,0.0015498393|0.014214063,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.06697948276996613,cosine,1480.529541015625,90.55026245117188,1.0284448862075806,365.3470153808594,16,0.010697790460842752,0.7093928171852595,1,1,2.9271713769237276e-14,9.663381206337363e-12
603,1,4881.8354,0.012,0.0007627624,687375.0,1.0,0.017302226,Type V: 沟通天然断层/强微裂缝簇,0.032761286944150925,cosine,1448.1700439453125,137.96095275878906,1.1288059949874878,917.5859375,4,0.011194344050494978,0.6916819775562439,1,0,7.419249676426931e-14,7.571543392259628e-11
604,2,4874.9272|4896.0684,0.015657173|0.012,8.590264e-05|0.00071763754,662907.5|662907.5,0.12151375|0.8784863,0.00232624|0.016817603,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.07115811109542847,cosine,1468.0843505859375,89.58155059814453,1.248953938484192,898.7869262695312,6,0.009336693808554042,0.6749889456251792,1,1,5.726881913570986e-14,3.785771696129814e-11
605,5,4822.448|4854.547|4888.849|4923.334|4935.0303,0.004932239|0.006003039|0.00563161|0.0061805197|0.004615272,0.00068011595|0.00091914367|0.0009132807|0.0006877084|0.0006857425,594922.9|594922.9|594922.9|594922.9|594922.9,0.18293148|0.22662723|0.2250404|0.18291287|0.182488,0.0024175984|0.0029950757|0.0029741044|0.0024173523|0.0024117373,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇,0.08136077970266342,cosine,1492.234375,92.57931518554688,0.8622099161148071,143.18856811523438,6,0.009842283699536053,0.6411907738660949,0,-1,2.5989608482359684e-14,4.348521542851813e-12
606,4,4791.5454|4805.3936|4838.709|4860.015,0.008715387|0.008113777|0.0086938655|0.008409887,9.956378e-05|9.411862e-05|8.767159e-05|6.961345e-05,89706.6|89706.6|89706.6|89706.6,0.28366643|0.26816028|0.24980056|0.19837272,0.005345382|0.0050531854|0.0047072163|0.0037381155,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.010979033075273037,cosine,1458.705078125,156.93698120117188,1.229385495185852,3110.775390625,16,0.009457074514771468,0.6706791620841457,0,-1,3.792771625195021e-14,2.0872903405688703e-10
607,6,4776.215|4806.3154|4817.824|4831.3022|4842.1763|4863.9365,0.018237548|0.014174488|0.014974674|0.017560497|0.020919072|0.01904332,0.00023627341|0.00025091894|0.00020347715|0.0002589132|0.00024589393|0.0002233624,2574740.2|2574740.2|2574740.2|2574740.2|2574740.2|2574740.2,0.16685082|0.175655|0.14594448|0.18038064|0.17255232|0.15861672,0.0021417758|0.0022547906|0.0018734122|0.002315451|0.0022149628|0.002036079,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.04435969889163971,cosine,1492.7225341796875,128.5592803955078,0.8374578356742859,254.80905151367188,4,0.008438885159277775,0.628874190351816,0,-1,3.270393192909317e-14,1.3727685654885136e-11
608,3,4867.335|4903.9604|4919.7373,0.018757034|0.01800243|0.017955989,0.00012859989|0.00014259097|0.00015198081,787867.1|787867.1|787867.1,0.3043383|0.33693075|0.3587309,0.006947154|0.0076911445|0.008188779,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.07710195332765579,linear,1462.5755615234375,108.7349853515625,1.4892500638961792,3167.232421875,6,0.009395048543854246,0.611483620861864,0,-1,2.1278352784457905e-15,0.0
609,6,4821.9136|4836.0605|4857.138|4898.236|4921.1675|4950.0,0.0072493833|0.0058256374|0.0082426695|0.0077985027|0.0061969524|0.006048989,1.7486125e-05|1.4884618e-05|1.41945875e-05|1.6661417e-05|0.0005|1.8811725e-05,582113.94|582113.94|582113.94|582113.94|582113.94|582113.94,0.03185193|0.027111614|0.02585194|0.030337617|0.8505984|0.034248475,0.00061498326|0.00052345934|0.0004991381|0.00058574555|0.016422987|0.00066125474,Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇,0.06450659036636353,linear,1414.263671875,125.99187469482422,1.2596354484558105,1435.838623046875,8,0.008417782321610216,0.664616714903056,1,4,7.241653294815659e-14,2.2737367544323206e-13
610,1,4674.3403,0.012,0.0010707253,63485.68,1.0,0.020256689,Type V: 沟通天然断层/强微裂缝簇,0.0875653326511383,linear,1433.030517578125,59.88364028930664,1.321556568145752,521.345703125,12,0.011634638797425333,0.7023210224914702,1,0,5.669173897687729e-14,1.432454155292362e-11
611,2,4893.4424|4933.294,0.008108574|0.0070924717,0.0002570993|0.00032242062,163772.84|163772.84,0.4444176|0.5555824,0.00711184|0.008890767,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.033053722232580185,cosine,1477.3519287109375,149.19619750976562,1.044018030166626,973.635986328125,8,0.011630877903178342,0.6563336840558166,0,-1,3.7290479813203645e-14,1.944044925039634e-11
612,6,4599.9116|4617.559|4638.5312|4663.108|4708.3022|4755.399,0.016709656|0.012|0.013997428|0.016801892|0.013449572|0.014752862,9.931e-06|0.0005|1.2082948e-05|1.1042622e-05|8.955332e-06|1.0424806e-05,854493.8|854493.8|854493.8|854493.8|854493.8|854493.8,0.01961566|0.89643526|0.02386362|0.021809204|0.01768711|0.020589119,0.00040939954|0.01870955|0.0004980589|0.00045518109|0.00036914865|0.00042971663,Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇,0.03536400943994522,cosine,1439.712158203125,93.02301788330078,1.3616381883621216,1873.504638671875,4,0.0109448304174126,0.648975175661336,1,1,8.577595014477857e-14,8.049028110690415e-11
613,3,4620.1157|4649.3184|4689.936,0.0103638|0.009081503|0.010420648,0.0005|3.9368442e-05|3.6061425e-05,826862.6|826862.6|826862.6,0.8579113|0.07415549|0.06793321,0.01832775|0.0015842002|0.0014512723,Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.033186934888362885,cosine,1485.9534912109375,118.68191528320312,1.393747329711914,1825.118408203125,4,0.010663513238850503,0.6949976266070996,1,0,6.008903396831789e-15,1.3869794202037156e-11
614,1,4858.645,0.016241902,0.00029927076,308651.22,1.0,0.014861152,Type I: 优势发育主进液簇,0.07670292258262634,linear,1493.7591552734375,79.56194305419922,0.9695490002632141,2657.388916015625,12,0.008368740390963792,0.6156376759499297,0,-1,1.1194285786959163e-13,3.2514435588382185e-10
615,3,4716.644|4732.7207|4748.785,0.008420292|0.010754517|0.008859084,0.00011758162|0.0010417409|0.00012430185,906307.06|906307.06|906307.06,0.11926631|0.75477344|0.12596025,0.0020252175|0.012816531|0.0021388847,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇,0.0038436995819211006,cosine,1437.1514892578125,109.36758422851562,1.1078250408172607,464.97271728515625,4,0.011036480894175757,0.6197288426800632,1,1,1.4404410552792263e-13,1.5120349416974932e-11
616,4,4524.9136|4571.839|4601.421|4615.393,0.012702982|0.016948385|0.015609166|0.01737282,0.00016948984|0.00021638803|0.00022693287|0.00019772149,216859.34|216859.34|216859.34|216859.34,0.20949784|0.2668389|0.27967072|0.24399254,0.002592485|0.0033020668|0.003460857|0.0030193485,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.09220298379659653,cosine,1402.28466796875,60.8553466796875,0.8073354363441467,324.72601318359375,12,0.008765480848901101,0.6694818656156191,0,-1,8.817474067513917e-14,7.44648787076585e-12
617,6,4593.8545|4618.1577|4635.018|4678.857|4705.48|4750.46,0.005735533|0.0046084556|0.005175726|0.0058460566|0.0053347214|0.0049791383,0.0005|4.9128874e-05|5.471772e-05|4.3530883e-05|5.4697903e-05|4.9824605e-05,1152888.2|1152888.2|1152888.2|1152888.2|1152888.2|1152888.2,0.6365675|0.07089063|0.07892752|0.06282937|0.07889673|0.07188826,0.008223565|0.0009158082|0.0010196336|0.00081166794|0.0010192358|0.0009286962,Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.09934346377849579,cosine,1414.0015869140625,189.1107177734375,0.8428164124488831,569.0145874023438,4,0.01024724855709865,0.6373712485991861,1,0,1.55900235754812e-13,4.7407411329913884e-11
618,1,4796.5874,0.012,0.0005595911,429355.22,1.0,0.016584935,Type V: 沟通天然断层/强微裂缝簇,0.08033907413482666,cosine,1459.1258544921875,193.96583557128906,1.0820094347000122,1244.068115234375,8,0.008724867646740308,0.7203516608796967,1,0,1.6442545296233707e-13,4.5929482439532876e-11
619,1,4743.905,0.009365436,0.0005,451934.22,1.0,0.016713046,Type V: 沟通天然断层/强微裂缝簇,0.009590448811650276,cosine,1454.6285400390625,141.89585876464844,1.0903674364089966,1439.267333984375,8,0.00941105326398561,0.6034711990319274,1,0,4.0272296673686536e-14,3.342393029015511e-11
620,6,4775.091|4816.275|4834.735|4867.3716|4914.03|4950.0,0.0071672546|0.010012927|0.009820477|0.008747029|0.00970695|0.0077258823,4.48411e-05|4.3816755e-05|4.8785776e-05|4.1893203e-05|4.2716103e-05|4.1849573e-05,538838.9|538838.9|538838.9|538838.9|538838.9|538838.9,0.1699212|0.16603681|0.18484098|0.15875115|0.16186526|0.1585846,0.0024087369|0.002353673|0.0026202337|0.0022503943|0.002294539|0.0022480334,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.054708849638700485,linear,1483.168212890625,152.0944366455078,0.9248239994049072,3079.947021484375,6,0.00963102521298307,0.7036146513066647,0,-1,1.1148253950847217e-13,1.2823875294998288e-10
621,5,4549.9873|4595.061|4616.3965|4635.795|4651.132,0.018808544|0.01620858|0.02040603|0.018685127|0.019578042,0.00049120194|0.0004957956|0.00048567317|0.00043084365|0.00037001472,883299.56|883299.56|883299.56|883299.56|883299.56,0.21430059|0.21541455|0.2116501|0.19126105|0.1673737,0.004873575|0.0048989085|0.0048132986|0.0043496154|0.0038063743,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.022222960367798805,cosine,1423.9588623046875,195.8626708984375,1.4836846590042114,410.0810852050781,4,0.010463716798112905,0.6983524437655636,0,-1,8.25340636763025e-14,1.4267698134062812e-11
622,3,4866.614|4891.0938|4923.7324,0.007596065|0.007371211|0.007983003,0.00012255616|0.00109269|9.808178e-05,630386.9|630386.9|630386.9,0.11675602|0.7896863|0.09355764,0.0025503489|0.017249437|0.0020436172,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇,0.047647625207901,cosine,1443.1839599609375,95.85338592529297,1.4250746965408325,626.6393432617188,8,0.008472343981178196,0.6304634003936624,1,1,1.4850857902367481e-13,0.0
623,6,4802.655|4846.5757|4892.9917|4908.8657|4926.127|4950.0,0.0053358944|0.006975561|0.0060358313|0.005898932|0.0050347745|0.0070756394,5.3757707e-05|6.49929e-05|6.749944e-05|6.681543e-05|5.47532e-05|6.7678055e-05,1154320.6|1154320.6|1154320.6|1154320.6|1154320.6|1154320.6,0.14327574|0.17307137|0.17970063|0.177887|0.14589505|0.18017021,0.0029410578|0.0035526801|0.0036887608|0.0036515316|0.0029948251|0.0036983998,Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇,0.08073132485151291,linear,1406.7144775390625,73.99897003173828,1.3392084836959839,3158.850830078125,4,0.010011241414473807,0.6673620904613449,0,-1,9.955077940378837e-14,2.637534635141492e-10
624,6,4771.857|4812.114|4848.9087|4891.529|4929.831|4950.0,0.0069726524|0.005263721|0.0068782987|0.006934063|0.0057801176|0.005818682,0.00021601809|0.00019337906|0.00017540311|0.00017949559|0.00024451362|0.0002464497,161895.06|161895.06|161895.06|161895.06|161895.06|161895.06,0.17232278|0.15424092|0.13990334|0.14309502|0.19445933|0.1959786,0.003334683|0.002984774|0.0027073221|0.0027690856|0.0037630557|0.0037924554,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.0969710424542427,cosine,1409.238525390625,161.54702758789062,1.2624934911727905,473.9299621582031,8,0.011123105823596643,0.7217747415527032,0,-1,1.796454152970528e-13,1.2562395568238571e-11
625,1,4849.9126,0.01737971,0.00011069726,849162.3,1.0,0.017750928,Type I: 优势发育主进液簇,0.08190608024597168,linear,1480.1348876953125,58.13389587402344,1.1580795049667358,26101.603515625,4,0.010675333455427887,0.6842934212574873,0,-1,1.4815228308474176e-13,7.312337402254343e-10
626,4,4625.3193|4661.6934|4710.89|4754.8213,0.028913042|0.02834354|0.029125948|0.023188846,0.0007218264|0.0007089842|0.0005317013|0.0007486124,63694.87|63694.87|63694.87|63694.87,0.26671082|0.26136163|0.19703387|0.27489364,0.004750506|0.004655229|0.0035094584|0.004896254,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇,0.06354474276304245,linear,1468.2708740234375,130.5204620361328,1.1620277166366577,234.76882934570312,16,0.010741872884626861,0.6169193451459376,0,-1,4.3262301293450767e-13,2.4698465495021082e-11
627,5,4709.3975|4726.456|4756.578|4792.4097|4835.5386,0.012870304|0.0138470065|0.016373923|0.01632805|0.016727384,0.0007673629|0.00069741084|0.0006975848|0.00072151294|0.00055537815,557110.56|557110.56|557110.56|557110.56|557110.56,0.21889019|0.20294651|0.20258974|0.20779586|0.16777772,0.004591571|0.004257127|0.004249643|0.00435885|0.0035194054,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇,0.0453915148973465,cosine,1456.43701171875,117.81813049316406,1.3685237169265747,248.99813842773438,8,0.008366250221598,0.6877620790037234,0,-1,1.1263473470969967e-13,1.0913936421275139e-11
628,1,4700.146,0.028413549,0.00088532595,743980.56,1.0,0.018127013,Type V: 沟通天然断层/强微裂缝簇,0.06154494732618332,cosine,1444.71484375,123.64888000488281,1.1826153993606567,849.914794921875,6,0.009066711575995732,0.6756611995668826,0,-1,2.3350374097393795e-14,4.1950443119276315e-11
629,3,4533.5815|4549.4507|4590.2266,0.012188818|0.012919386|0.013667461,0.00032554442|0.0003786327|0.00039896308,2752495.2|2752495.2|2752495.2,0.3048409|0.34117773|0.35398138,0.004338136|0.0048552384|0.0050374446,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.09489011764526367,cosine,1478.523681640625,151.41732788085938,0.9284257888793945,418.2994384765625,4,0.008067207315081511,0.6655656403742602,0,-1,5.2172797874484866e-14,1.1937117960769683e-12
630,4,4682.7036|4716.9995|4760.166|4778.953,0.020075338|0.013654856|0.013865957|0.016391084,0.00024009075|0.00020856418|0.00024100467|0.00019934116,112236.86|112236.86|112236.86|112236.86,0.27004188|0.23469898|0.27093542|0.22432373,0.004442505|0.0038610732|0.004457205|0.003690388,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.012155693024396896,linear,1477.0169677734375,159.0155487060547,1.0732827186584473,555.1142578125,12,0.00987440819773492,0.7333131322985251,0,-1,1.3455012657422744e-13,1.4779288903810084e-11
631,2,4511.9365|4544.689,0.01107152|0.00942656,0.00010746346|8.228397e-05,613345.75|613345.75,0.5659933|0.4340067,0.007820946|0.005997143,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.02325267344713211,linear,1435.7725830078125,163.42747497558594,0.9014990925788879,5532.7646484375,6,0.010050313245780866,0.6056162153899848,0,-1,3.1259469703481466e-14,7.639755494892597e-11
